iso_time,ts,published_at,fair_value,confidence,sigma,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g
2026-04-17T09:23:55.284Z,1776417835284,1776417835284,0.119637,0.364716,0.000037,75851.07,75851.07,75913.50,0.210000,0.220000,0.780000,0.790000,364716,365,0.220000,-0.100363,-0.135129,0.034766
2026-04-17T09:23:55.538Z,1776417835538,1776417835538,0.119555,0.364462,0.000037,75851.07,75851.07,75913.50,0.220000,0.230000,0.770000,0.780000,364462,364,0.230000,-0.110445,-0.116508,0.006063
2026-04-17T09:23:55.543Z,1776417835543,1776417835543,0.119554,0.364457,0.000037,75851.07,75851.07,75913.50,0.220000,0.240000,0.760000,0.780000,364457,364,0.240000,-0.120446,-0.107861,-0.012585
2026-04-17T09:23:56.550Z,1776417836550,1776417836550,0.110486,0.363450,0.000036,75850.60,75850.60,75913.50,0.220000,0.240000,0.760000,0.780000,363450,363,0.240000,-0.129514,-0.109977,-0.019538
2026-04-17T09:23:56.590Z,1776417836590,1776417836590,0.110473,0.363410,0.000036,75850.60,75850.60,75913.50,0.230000,0.240000,0.760000,0.770000,363410,363,0.240000,-0.129527,-0.118059,-0.011468
2026-04-17T09:23:57.253Z,1776417837253,1776417837253,0.100358,0.362747,0.000035,75849.42,75849.42,75913.50,0.230000,0.240000,0.760000,0.770000,362747,363,0.240000,-0.139642,-0.125915,-0.013727
2026-04-17T09:23:58.467Z,1776417838467,1776417838467,0.090271,0.361533,0.000034,75847.57,75847.57,75913.50,0.230000,0.240000,0.760000,0.770000,361533,362,0.240000,-0.149729,-0.133772,-0.015957
2026-04-17T09:23:59.195Z,1776417839195,1776417839195,0.083403,0.360805,0.000033,75847.57,75847.57,75913.50,0.230000,0.240000,0.760000,0.770000,360805,361,0.240000,-0.156597,-0.141002,-0.015595
2026-04-17T09:23:59.954Z,1776417839954,1776417839954,0.083180,0.360046,0.000033,75847.57,75847.57,75913.50,0.220000,0.240000,0.760000,0.780000,360046,360,0.240000,-0.156820,-0.146463,-0.010357
2026-04-17T09:24:00.382Z,1776417840382,1776417840382,0.079640,0.359618,0.000032,75848.34,75848.34,75913.50,0.220000,0.240000,0.760000,0.780000,359618,360,0.240000,-0.160360,-0.152630,-0.007731
2026-04-17T09:24:00.946Z,1776417840946,1776417840946,0.071549,0.359054,0.000031,75847.66,75847.66,75913.50,0.220000,0.240000,0.760000,0.780000,359054,359,0.240000,-0.168451,-0.158392,-0.010060
2026-04-17T09:24:01.487Z,1776417841487,1776417841487,0.071398,0.358513,0.000031,75847.66,75847.66,75913.50,0.220000,0.230000,0.770000,0.780000,358513,359,0.230000,-0.158602,-0.160166,0.001564
2026-04-17T09:24:01.517Z,1776417841517,1776417841517,0.071390,0.358483,0.000031,75847.66,75847.66,75913.50,0.230000,0.240000,0.760000,0.770000,358483,358,0.240000,-0.168610,-0.162569,-0.006042
2026-04-17T09:24:02.275Z,1776417842275,1776417842275,0.063734,0.357725,0.000030,75847.03,75847.03,75913.50,0.230000,0.240000,0.760000,0.770000,357725,358,0.240000,-0.176266,-0.166458,-0.009808
2026-04-17T09:24:03.557Z,1776417843557,1776417843557,0.058405,0.356443,0.000029,75847.28,75847.28,75913.50,0.230000,0.240000,0.760000,0.770000,356443,356,0.240000,-0.181595,-0.170705,-0.010890
2026-04-17T09:24:04.239Z,1776417844239,1776417844239,0.052197,0.355761,0.000029,75847.07,75847.07,75913.50,0.230000,0.240000,0.760000,0.770000,355761,356,0.240000,-0.187803,-0.174575,-0.013228
2026-04-17T09:24:05.611Z,1776417845611,1776417845611,0.046657,0.354389,0.000028,75847.07,75847.07,75913.50,0.230000,0.240000,0.760000,0.770000,354389,354,0.240000,-0.193343,-0.181523,-0.011819
2026-04-17T09:24:06.208Z,1776417846208,1776417846208,0.042460,0.353792,0.000027,75847.39,75847.39,75913.50,0.230000,0.240000,0.760000,0.770000,353792,354,0.240000,-0.197540,-0.187309,-0.010230
2026-04-17T09:24:07.469Z,1776417847469,1776417847469,0.051663,0.352531,0.000027,75849.97,75849.97,75913.50,0.230000,0.240000,0.760000,0.770000,352531,353,0.240000,-0.188337,-0.189724,0.001386
2026-04-17T09:24:08.064Z,1776417848064,1776417848064,0.046330,0.351936,0.000027,75849.97,75849.97,75913.50,0.230000,0.240000,0.760000,0.770000,351936,352,0.240000,-0.193670,-0.192139,-0.001531
2026-04-17T09:24:09.149Z,1776417849149,1776417849149,0.040004,0.350851,0.000026,75849.00,75849.00,75913.50,0.230000,0.240000,0.760000,0.770000,350851,351,0.240000,-0.199996,-0.194577,-0.005419
2026-04-17T09:24:10.232Z,1776417850232,1776417850232,0.039771,0.349768,0.000026,75849.00,75849.00,75913.50,0.220000,0.240000,0.760000,0.780000,349768,350,0.240000,-0.200229,-0.195954,-0.004274
2026-04-17T09:24:10.234Z,1776417850234,1776417850234,0.039771,0.349766,0.000026,75849.00,75849.00,75913.50,0.190000,0.220000,0.780000,0.810000,349766,350,0.220000,-0.180229,-0.192492,0.012263
2026-04-17T09:24:10.915Z,1776417850915,1776417850915,0.034156,0.349085,0.000025,75847.90,75847.90,75913.50,0.190000,0.220000,0.780000,0.810000,349085,349,0.220000,-0.185844,-0.191994,0.006150
2026-04-17T09:24:11.156Z,1776417851156,1776417851156,0.034108,0.348844,0.000025,75847.90,75847.90,75913.50,0.180000,0.190000,0.810000,0.820000,348844,349,0.190000,-0.155892,-0.184438,0.028546
2026-04-17T09:24:11.392Z,1776417851392,1776417851392,0.034062,0.348608,0.000025,75847.90,75847.90,75913.50,0.160000,0.190000,0.810000,0.840000,348608,349,0.190000,-0.155938,-0.175626,0.019688
2026-04-17T09:24:11.396Z,1776417851396,1776417851396,0.031915,0.348604,0.000026,75845.34,75845.34,75913.50,0.160000,0.190000,0.810000,0.840000,348604,349,0.190000,-0.158085,-0.167198,0.009112
2026-04-17T09:24:11.402Z,1776417851402,1776417851402,0.031914,0.348598,0.000026,75845.34,75845.34,75913.50,0.150000,0.190000,0.810000,0.850000,348598,349,0.190000,-0.158086,-0.162769,0.004683
2026-04-17T09:24:11.470Z,1776417851470,1776417851470,0.031901,0.348530,0.000026,75845.34,75845.34,75913.50,0.150000,0.180000,0.820000,0.850000,348530,349,0.180000,-0.148099,-0.155220,0.007121
2026-04-17T09:24:11.474Z,1776417851474,1776417851474,0.031900,0.348526,0.000026,75845.34,75845.34,75913.50,0.150000,0.190000,0.810000,0.850000,348526,349,0.190000,-0.158100,-0.155662,-0.002438
2026-04-17T09:24:11.487Z,1776417851487,1776417851487,0.031897,0.348513,0.000026,75845.34,75845.34,75913.50,0.160000,0.170000,0.830000,0.840000,348513,349,0.170000,-0.138103,-0.152095,0.013992
2026-04-17T09:24:12.386Z,1776417852386,1776417852386,0.033935,0.347614,0.000028,75841.68,75841.68,75913.50,0.160000,0.170000,0.830000,0.840000,347614,348,0.170000,-0.136065,-0.147691,0.011625
2026-04-17T09:24:13.008Z,1776417853008,1776417853008,0.047657,0.346992,0.000033,75835.81,75835.81,75913.50,0.160000,0.170000,0.830000,0.840000,346992,347,0.170000,-0.122343,-0.140542,0.018199
2026-04-17T09:24:13.981Z,1776417853981,1776417853981,0.080935,0.346019,0.000044,75826.38,75826.38,75913.50,0.160000,0.170000,0.830000,0.840000,346019,346,0.170000,-0.089065,-0.128735,0.039670
2026-04-17T09:24:15.017Z,1776417855017,1776417855017,0.074014,0.344983,0.000043,75826.28,75826.28,75913.50,0.160000,0.170000,0.830000,0.840000,344983,345,0.170000,-0.095986,-0.116312,0.020327
2026-04-17T09:24:16.758Z,1776417856758,1776417856758,0.069421,0.343242,0.000042,75827.04,75827.04,75913.50,0.160000,0.170000,0.830000,0.840000,343242,343,0.170000,-0.100579,-0.108808,0.008229
2026-04-17T09:24:17.248Z,1776417857248,1776417857248,0.063315,0.342752,0.000040,75827.05,75827.05,75913.50,0.160000,0.170000,0.830000,0.840000,342752,343,0.170000,-0.106685,-0.102932,-0.003753
2026-04-17T09:24:18.403Z,1776417858403,1776417858403,0.055668,0.341597,0.000039,75825.86,75825.86,75913.50,0.160000,0.170000,0.830000,0.840000,341597,342,0.170000,-0.114332,-0.101329,-0.013003
2026-04-17T09:24:19.089Z,1776417859089,1776417859089,0.050101,0.340911,0.000038,75825.86,75825.86,75913.50,0.160000,0.170000,0.830000,0.840000,340911,341,0.170000,-0.119899,-0.107496,-0.012403
2026-04-17T09:24:19.443Z,1776417859443,1776417859443,0.050013,0.340557,0.000038,75825.86,75825.86,75913.50,0.150000,0.160000,0.840000,0.850000,340557,341,0.160000,-0.109987,-0.110296,0.000309
2026-04-17T09:24:20.232Z,1776417860232,1776417860232,0.044721,0.339768,0.000037,75825.86,75825.86,75913.50,0.150000,0.160000,0.840000,0.850000,339768,340,0.160000,-0.115279,-0.113237,-0.002043
2026-04-17T09:24:21.648Z,1776417861648,1776417861648,0.039632,0.338352,0.000037,75822.99,75822.99,75913.50,0.150000,0.160000,0.840000,0.850000,338352,338,0.160000,-0.120368,-0.115973,-0.004395
2026-04-17T09:24:22.304Z,1776417862304,1776417862304,0.034776,0.337696,0.000036,75822.83,75822.83,75913.50,0.150000,0.160000,0.840000,0.850000,337696,338,0.160000,-0.125224,-0.118152,-0.007073
2026-04-17T09:24:23.268Z,1776417863268,1776417863268,0.034577,0.336732,0.000036,75822.83,75822.83,75913.50,0.160000,0.170000,0.830000,0.840000,336732,337,0.170000,-0.135423,-0.121256,-0.014167
2026-04-17T09:24:23.487Z,1776417863487,1776417863487,0.030087,0.336513,0.000035,75822.60,75822.60,75913.50,0.160000,0.170000,0.830000,0.840000,336513,337,0.170000,-0.139913,-0.127242,-0.012672
2026-04-17T09:24:24.119Z,1776417864119,1776417864119,0.026418,0.335881,0.000034,75822.78,75822.78,75913.50,0.160000,0.170000,0.830000,0.840000,335881,336,0.170000,-0.143582,-0.132902,-0.010680
2026-04-17T09:24:25.160Z,1776417865160,1776417865160,0.037309,0.334840,0.000035,75826.72,75826.72,75913.50,0.160000,0.170000,0.830000,0.840000,334840,335,0.170000,-0.132691,-0.135367,0.002676
2026-04-17T09:24:25.956Z,1776417865956,1776417865956,0.050063,0.334044,0.000036,75830.68,75830.68,75913.50,0.160000,0.170000,0.830000,0.840000,334044,334,0.170000,-0.119937,-0.134309,0.014373
2026-04-17T09:24:27.054Z,1776417867054,1776417867054,0.048684,0.332946,0.000035,75832.05,75832.05,75913.50,0.160000,0.170000,0.830000,0.840000,332946,333,0.170000,-0.121316,-0.131488,0.010172
2026-04-17T09:24:27.122Z,1776417867122,1776417867122,0.048667,0.332878,0.000035,75832.05,75832.05,75913.50,0.180000,0.190000,0.810000,0.820000,332878,333,0.190000,-0.141333,-0.131772,-0.009561
2026-04-17T09:24:28.141Z,1776417868141,1776417868141,0.042770,0.331859,0.000034,75831.67,75831.67,75913.50,0.180000,0.190000,0.810000,0.820000,331859,332,0.190000,-0.147230,-0.132501,-0.014729
2026-04-17T09:24:29.162Z,1776417869162,1776417869162,0.069098,0.330838,0.000037,75836.92,75836.92,75913.50,0.180000,0.190000,0.810000,0.820000,330838,331,0.190000,-0.120902,-0.130143,0.009242
2026-04-17T09:24:30.121Z,1776417870121,1776417870121,0.068813,0.329879,0.000037,75836.92,75836.92,75913.50,0.170000,0.190000,0.810000,0.830000,329879,330,0.190000,-0.121187,-0.130394,0.009206
2026-04-17T09:24:30.313Z,1776417870313,1776417870313,0.063531,0.329687,0.000036,75837.19,75837.19,75913.50,0.170000,0.190000,0.810000,0.830000,329687,330,0.190000,-0.126469,-0.131424,0.004955
2026-04-17T09:24:30.480Z,1776417870480,1776417870480,0.063483,0.329520,0.000036,75837.19,75837.19,75913.50,0.150000,0.170000,0.830000,0.850000,329520,330,0.170000,-0.106517,-0.124461,0.017944
2026-04-17T09:24:30.709Z,1776417870709,1776417870709,0.063417,0.329291,0.000036,75837.19,75837.19,75913.50,0.160000,0.170000,0.830000,0.840000,329291,329,0.170000,-0.106583,-0.116332,0.009748
2026-04-17T09:24:31.383Z,1776417871383,1776417871383,0.055700,0.328617,0.000035,75835.87,75835.87,75913.50,0.160000,0.170000,0.830000,0.840000,328617,329,0.170000,-0.114300,-0.115011,0.000711
2026-04-17T09:24:32.510Z,1776417872510,1776417872510,0.051514,0.327490,0.000036,75832.27,75832.27,75913.50,0.160000,0.170000,0.830000,0.840000,327490,327,0.170000,-0.118486,-0.114471,-0.004015
2026-04-17T09:24:33.023Z,1776417873023,1776417873023,0.046200,0.326977,0.000035,75832.27,75832.27,75913.50,0.160000,0.170000,0.830000,0.840000,326977,327,0.170000,-0.123800,-0.113937,-0.009863
2026-04-17T09:24:33.295Z,1776417873295,1776417873295,0.046132,0.326705,0.000035,75832.27,75832.27,75913.50,0.170000,0.180000,0.820000,0.830000,326705,327,0.180000,-0.133868,-0.119407,-0.014460
2026-04-17T09:24:34.065Z,1776417874065,1776417874065,0.045144,0.325935,0.000034,75833.66,75833.66,75913.50,0.170000,0.180000,0.820000,0.830000,325935,326,0.180000,-0.134856,-0.125062,-0.009794
2026-04-17T09:24:35.171Z,1776417875171,1776417875171,0.040051,0.324829,0.000033,75833.66,75833.66,75913.50,0.170000,0.180000,0.820000,0.830000,324829,325,0.180000,-0.139949,-0.130192,-0.009757
2026-04-17T09:24:36.312Z,1776417876312,1776417876312,0.035298,0.323688,0.000032,75833.67,75833.67,75913.50,0.170000,0.180000,0.820000,0.830000,323688,324,0.180000,-0.144702,-0.135435,-0.009267
2026-04-17T09:24:37.524Z,1776417877524,1776417877524,0.030059,0.322476,0.000031,75832.97,75832.97,75913.50,0.170000,0.180000,0.820000,0.830000,322476,322,0.180000,-0.149941,-0.140663,-0.009278
2026-04-17T09:24:38.077Z,1776417878077,1776417878077,0.026141,0.321923,0.000030,75832.96,75832.96,75913.50,0.170000,0.180000,0.820000,0.830000,321923,322,0.180000,-0.153859,-0.144662,-0.009197
2026-04-17T09:24:38.332Z,1776417878332,1776417878332,0.026094,0.321668,0.000030,75832.96,75832.96,75913.50,0.160000,0.180000,0.820000,0.840000,321668,322,0.180000,-0.153906,-0.148471,-0.005434
2026-04-17T09:24:38.408Z,1776417878408,1776417878408,0.026081,0.321592,0.000030,75832.96,75832.96,75913.50,0.150000,0.170000,0.830000,0.850000,321592,322,0.170000,-0.143919,-0.149265,0.005346
2026-04-17T09:24:39.201Z,1776417879201,1776417879201,0.022467,0.320799,0.000030,75832.96,75832.96,75913.50,0.150000,0.170000,0.830000,0.850000,320799,321,0.170000,-0.147533,-0.149832,0.002299
2026-04-17T09:24:39.512Z,1776417879512,1776417879512,0.022415,0.320488,0.000030,75832.96,75832.96,75913.50,0.150000,0.160000,0.840000,0.850000,320488,320,0.160000,-0.137585,-0.147360,0.009775
2026-04-17T09:24:40.305Z,1776417880305,1776417880305,0.020428,0.319695,0.000030,75830.17,75830.17,75913.50,0.150000,0.160000,0.840000,0.850000,319695,320,0.160000,-0.139572,-0.144503,0.004931
2026-04-17T09:24:41.895Z,1776417881895,1776417881895,0.021923,0.318105,0.000032,75826.00,75826.00,75913.50,0.150000,0.160000,0.840000,0.850000,318105,318,0.160000,-0.138077,-0.141337,0.003260
2026-04-17T09:24:42.493Z,1776417882493,1776417882493,0.021824,0.317507,0.000032,75826.00,75826.00,75913.50,0.140000,0.160000,0.840000,0.860000,317507,318,0.160000,-0.138176,-0.140189,0.002013
2026-04-17T09:24:42.628Z,1776417882628,1776417882628,0.018704,0.317372,0.000031,75826.00,75826.00,75913.50,0.140000,0.160000,0.840000,0.860000,317372,317,0.160000,-0.141296,-0.138941,-0.002354
2026-04-17T09:24:42.936Z,1776417882936,1776417882936,0.018658,0.317064,0.000031,75826.00,75826.00,75913.50,0.140000,0.150000,0.850000,0.860000,317064,317,0.150000,-0.131342,-0.137693,0.006351
2026-04-17T09:24:43.176Z,1776417883176,1776417883176,0.015837,0.316824,0.000030,75826.00,75826.00,75913.50,0.140000,0.150000,0.850000,0.860000,316824,317,0.150000,-0.134163,-0.136611,0.002447
2026-04-17T09:24:44.612Z,1776417884612,1776417884612,0.013145,0.315388,0.000029,75825.97,75825.97,75913.50,0.140000,0.150000,0.850000,0.860000,315388,315,0.150000,-0.136855,-0.136366,-0.000488
2026-04-17T09:24:45.200Z,1776417885200,1776417885200,0.010662,0.314800,0.000028,75825.55,75825.55,75913.50,0.140000,0.150000,0.850000,0.860000,314800,315,0.150000,-0.139338,-0.136599,-0.002739
2026-04-17T09:24:45.968Z,1776417885968,1776417885968,0.010583,0.314032,0.000028,75825.55,75825.55,75913.50,0.130000,0.140000,0.860000,0.870000,314032,314,0.140000,-0.129417,-0.134223,0.004806
2026-04-17T09:24:46.504Z,1776417886504,1776417886504,0.010528,0.313496,0.000028,75825.55,75825.55,75913.50,0.140000,0.170000,0.830000,0.860000,313496,313,0.170000,-0.159472,-0.139849,-0.019623
2026-04-17T09:24:46.519Z,1776417886519,1776417886519,0.010526,0.313481,0.000028,75825.55,75825.55,75913.50,0.170000,0.180000,0.820000,0.830000,313481,313,0.180000,-0.169474,-0.146911,-0.022563
2026-04-17T09:24:46.545Z,1776417886545,1776417886545,0.010524,0.313455,0.000028,75825.55,75825.55,75913.50,0.170000,0.190000,0.810000,0.830000,313455,313,0.190000,-0.179476,-0.155436,-0.024041
2026-04-17T09:24:46.621Z,1776417886621,1776417886621,0.010516,0.313379,0.000028,75825.55,75825.55,75913.50,0.180000,0.190000,0.810000,0.820000,313379,313,0.190000,-0.179484,-0.163465,-0.016019
2026-04-17T09:24:46.672Z,1776417886672,1776417886672,0.010000,0.313328,0.000028,75823.42,75823.42,75913.50,0.180000,0.190000,0.810000,0.820000,313328,313,0.190000,-0.180000,-0.173581,-0.006419
2026-04-17T09:24:47.625Z,1776417887625,1776417887625,0.010000,0.312375,0.000028,75823.42,75823.42,75913.50,0.180000,0.190000,0.810000,0.820000,312375,312,0.190000,-0.180000,-0.177687,-0.002313
2026-04-17T09:24:48.577Z,1776417888577,1776417888577,0.010638,0.311423,0.000028,75826.33,75826.33,75913.50,0.180000,0.190000,0.810000,0.820000,311423,311,0.190000,-0.179362,-0.179665,0.000302
2026-04-17T09:24:49.152Z,1776417889152,1776417889152,0.097052,0.310848,0.000044,75837.00,75837.00,75913.50,0.180000,0.190000,0.810000,0.820000,310848,311,0.190000,-0.092948,-0.162359,0.069411
2026-04-17T09:24:50.603Z,1776417890603,1776417890603,0.090820,0.309397,0.000043,75837.36,75837.36,75913.50,0.180000,0.190000,0.810000,0.820000,309397,309,0.190000,-0.099180,-0.146298,0.047118
2026-04-17T09:24:51.452Z,1776417891452,1776417891452,0.090520,0.308548,0.000043,75837.36,75837.36,75913.50,0.170000,0.180000,0.820000,0.830000,308548,309,0.180000,-0.089480,-0.128194,0.038714
2026-04-17T09:24:51.627Z,1776417891627,1776417891627,0.083801,0.308373,0.000041,75837.36,75837.36,75913.50,0.170000,0.180000,0.820000,0.830000,308373,308,0.180000,-0.096199,-0.111434,0.015234
2026-04-17T09:24:52.285Z,1776417892285,1776417892285,0.077474,0.307715,0.000040,75837.49,75837.49,75913.50,0.170000,0.180000,0.820000,0.830000,307715,308,0.180000,-0.102526,-0.096067,-0.006459
2026-04-17T09:24:53.515Z,1776417893515,1776417893515,0.068419,0.306485,0.000039,75835.93,75835.93,75913.50,0.170000,0.180000,0.820000,0.830000,306485,306,0.180000,-0.111581,-0.099793,-0.011788
2026-04-17T09:24:54.194Z,1776417894194,1776417894194,0.061178,0.305806,0.000038,75835.40,75835.40,75913.50,0.170000,0.180000,0.820000,0.830000,305806,306,0.180000,-0.118822,-0.103722,-0.015100
2026-04-17T09:24:55.496Z,1776417895496,1776417895496,0.055146,0.304504,0.000037,75835.40,75835.40,75913.50,0.170000,0.180000,0.820000,0.830000,304504,305,0.180000,-0.124854,-0.110796,-0.014058
2026-04-17T09:24:56.134Z,1776417896134,1776417896134,0.049598,0.303866,0.000036,75835.40,75835.40,75913.50,0.170000,0.180000,0.820000,0.830000,303866,304,0.180000,-0.130402,-0.117637,-0.012765
2026-04-17T09:24:57.598Z,1776417897598,1776417897598,0.043930,0.302402,0.000035,75835.30,75835.30,75913.50,0.170000,0.180000,0.820000,0.830000,302402,302,0.180000,-0.136070,-0.124346,-0.011724
2026-04-17T09:24:58.836Z,1776417898836,1776417898836,0.040050,0.301164,0.000034,75835.82,75835.82,75913.50,0.170000,0.180000,0.820000,0.830000,301164,301,0.180000,-0.139950,-0.130020,-0.009930
2026-04-17T09:24:59.534Z,1776417899534,1776417899534,0.035375,0.300466,0.000033,75835.83,75835.83,75913.50,0.170000,0.180000,0.820000,0.830000,300466,300,0.180000,-0.144625,-0.135180,-0.009444
2026-04-17T09:25:00.453Z,1776417900453,1776417900453,0.035160,0.299547,0.000033,75835.83,75835.83,75913.50,0.160000,0.180000,0.820000,0.840000,299547,300,0.180000,-0.144840,-0.139177,-0.005663
2026-04-17T09:25:00.508Z,1776417900508,1776417900508,0.030119,0.299492,0.000032,75835.11,75835.11,75913.50,0.160000,0.180000,0.820000,0.840000,299492,299,0.180000,-0.149881,-0.143073,-0.006808
2026-04-17T09:25:00.516Z,1776417900516,1776417900516,0.030118,0.299484,0.000032,75835.11,75835.11,75913.50,0.160000,0.170000,0.830000,0.840000,299484,299,0.170000,-0.139882,-0.143835,0.003953
2026-04-17T09:25:00.605Z,1776417900605,1776417900605,0.030098,0.299395,0.000032,75835.11,75835.11,75913.50,0.150000,0.170000,0.830000,0.850000,299395,299,0.170000,-0.139902,-0.143826,0.003924
2026-04-17T09:25:00.755Z,1776417900755,1776417900755,0.030066,0.299245,0.000032,75835.11,75835.11,75913.50,0.150000,0.160000,0.840000,0.850000,299245,299,0.160000,-0.129934,-0.140888,0.010954
2026-04-17T09:25:01.325Z,1776417901325,1776417901325,0.029944,0.298675,0.000032,75835.11,75835.11,75913.50,0.150000,0.170000,0.830000,0.850000,298675,299,0.170000,-0.140056,-0.139931,-0.000125
2026-04-17T09:25:01.339Z,1776417901339,1776417901339,0.025456,0.298661,0.000031,75834.47,75834.47,75913.50,0.150000,0.170000,0.830000,0.850000,298661,299,0.170000,-0.144544,-0.138863,-0.005680
2026-04-17T09:25:01.584Z,1776417901584,1776417901584,0.025409,0.298416,0.000031,75834.47,75834.47,75913.50,0.160000,0.170000,0.830000,0.840000,298416,298,0.170000,-0.144591,-0.139805,-0.004786
2026-04-17T09:25:01.765Z,1776417901765,1776417901765,0.025374,0.298235,0.000031,75834.47,75834.47,75913.50,0.150000,0.170000,0.830000,0.850000,298235,298,0.170000,-0.144626,-0.140750,-0.003876
2026-04-17T09:25:01.909Z,1776417901909,1776417901909,0.025346,0.298091,0.000031,75834.47,75834.47,75913.50,0.150000,0.160000,0.840000,0.850000,298091,298,0.160000,-0.134654,-0.141694,0.007040
2026-04-17T09:25:02.978Z,1776417902978,1776417902978,0.022118,0.297022,0.000030,75834.73,75834.73,75913.50,0.150000,0.160000,0.840000,0.850000,297022,297,0.160000,-0.137882,-0.141259,0.003377
2026-04-17T09:25:03.623Z,1776417903623,1776417903623,0.019563,0.296377,0.000029,75835.18,75835.18,75913.50,0.150000,0.160000,0.840000,0.850000,296377,296,0.160000,-0.140437,-0.140438,0.000001
2026-04-17T09:25:04.077Z,1776417904077,1776417904077,0.019488,0.295923,0.000029,75835.18,75835.18,75913.50,0.170000,0.190000,0.810000,0.830000,295923,296,0.190000,-0.170512,-0.145622,-0.024890
2026-04-17T09:25:04.438Z,1776417904438,1776417904438,0.016570,0.295562,0.000028,75835.19,75835.19,75913.50,0.170000,0.190000,0.810000,0.830000,295562,296,0.190000,-0.173430,-0.151383,-0.022047
2026-04-17T09:25:04.717Z,1776417904717,1776417904717,0.016529,0.295283,0.000028,75835.19,75835.19,75913.50,0.190000,0.200000,0.800000,0.810000,295283,295,0.200000,-0.183471,-0.161147,-0.022325
2026-04-17T09:25:05.259Z,1776417905259,1776417905259,0.013891,0.294741,0.000027,75835.19,75835.19,75913.50,0.190000,0.200000,0.800000,0.810000,294741,295,0.200000,-0.186109,-0.170792,-0.015317
2026-04-17T09:25:05.983Z,1776417905983,1776417905983,0.013796,0.294017,0.000027,75835.19,75835.19,75913.50,0.190000,0.220000,0.780000,0.810000,294017,294,0.220000,-0.206204,-0.183945,-0.022259
2026-04-17T09:25:05.989Z,1776417905989,1776417905989,0.013795,0.294011,0.000027,75835.19,75835.19,75913.50,0.190000,0.250000,0.750000,0.810000,294011,294,0.250000,-0.236205,-0.197084,-0.039121
2026-04-17T09:25:06.094Z,1776417906094,1776417906094,0.013781,0.293906,0.000027,75835.19,75835.19,75913.50,0.240000,0.260000,0.740000,0.760000,293906,294,0.260000,-0.246219,-0.211642,-0.034577
2026-04-17T09:25:06.554Z,1776417906554,1776417906554,0.136492,0.293446,0.000047,75847.07,75847.07,75913.50,0.240000,0.260000,0.740000,0.760000,293446,293,0.260000,-0.123508,-0.199649,0.076141
2026-04-17T09:25:06.700Z,1776417906700,1776417906700,0.136432,0.293300,0.000047,75847.07,75847.07,75913.50,0.260000,0.270000,0.730000,0.740000,293300,293,0.270000,-0.133568,-0.189141,0.055573
2026-04-17T09:25:07.242Z,1776417907242,1776417907242,0.132994,0.292758,0.000045,75848.06,75848.06,75913.50,0.260000,0.270000,0.730000,0.740000,292758,293,0.270000,-0.137006,-0.175301,0.038295
2026-04-17T09:25:08.951Z,1776417908951,1776417908951,0.132295,0.291049,0.000045,75848.06,75848.06,75913.50,0.260000,0.290000,0.710000,0.740000,291049,291,0.290000,-0.157705,-0.159601,0.001896
2026-04-17T09:25:09.060Z,1776417909060,1776417909060,0.271204,0.290940,0.000065,75862.68,75862.68,75913.50,0.260000,0.290000,0.710000,0.740000,290940,291,0.290000,-0.018796,-0.114117,0.095321
2026-04-17T09:25:09.795Z,1776417909795,1776417909795,0.270949,0.290205,0.000065,75862.68,75862.68,75913.50,0.230000,0.270000,0.730000,0.770000,290205,290,0.270000,0.000949,-0.089225,0.090174
2026-04-17T09:25:09.838Z,1776417909838,1776417909838,0.269436,0.290162,0.000063,75863.78,75863.78,75913.50,0.230000,0.270000,0.730000,0.770000,290162,290,0.270000,-0.000564,-0.062624,0.062061
2026-04-17T09:25:10.035Z,1776417910035,1776417910035,0.269367,0.289965,0.000063,75863.78,75863.78,75913.50,0.230000,0.240000,0.760000,0.770000,289965,290,0.240000,0.029367,-0.029350,0.058717
2026-04-17T09:25:10.559Z,1776417910559,1776417910559,0.269046,0.289441,0.000061,75865.14,75865.14,75913.50,0.230000,0.240000,0.760000,0.770000,289441,289,0.240000,0.029046,0.008001,0.021045
2026-04-17T09:25:11.344Z,1776417911344,1776417911344,0.280333,0.288656,0.000060,75868.50,75868.50,75913.50,0.230000,0.240000,0.760000,0.770000,288656,289,0.240000,0.040333,0.019826,0.020507
2026-04-17T09:25:12.849Z,1776417912849,1776417912849,0.258433,0.287151,0.000063,75861.22,75861.22,75913.50,0.230000,0.240000,0.760000,0.770000,287151,287,0.240000,0.018433,0.023323,-0.004890
2026-04-17T09:25:13.582Z,1776417913582,1776417913582,0.251592,0.286418,0.000061,75861.22,75861.22,75913.50,0.230000,0.240000,0.760000,0.770000,286418,286,0.240000,0.011592,0.025754,-0.014162
2026-04-17T09:25:14.348Z,1776417914348,1776417914348,0.244995,0.285652,0.000059,75861.30,75861.30,75913.50,0.230000,0.240000,0.760000,0.770000,285652,286,0.240000,0.004995,0.020880,-0.015884
2026-04-17T09:25:15.792Z,1776417915792,1776417915792,0.244446,0.284208,0.000059,75861.30,75861.30,75913.50,0.250000,0.260000,0.740000,0.750000,284208,284,0.260000,-0.015554,0.011960,-0.027514
