iso_time,ts,published_at,fair_value,confidence,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g
2026-04-17T07:37:41.150Z,1776411461150,1776411461150,0.256995,0.438850,74975.75,74975.75,74986.58,0.520000,0.530000,0.470000,0.480000,438850,439,0.530000,-0.273005,-0.236740,-0.036266
2026-04-17T07:37:41.186Z,1776411461186,1776411461186,0.256986,0.438814,74975.75,74975.75,74986.58,0.530000,0.540000,0.460000,0.470000,438814,439,0.540000,-0.283014,-0.250906,-0.032109
2026-04-17T07:37:41.452Z,1776411461452,1776411461452,0.256922,0.438548,74975.75,74975.75,74986.58,0.530000,0.560000,0.440000,0.470000,438548,439,0.560000,-0.303078,-0.267974,-0.035104
2026-04-17T07:37:41.621Z,1776411461621,1776411461621,0.256882,0.438379,74975.75,74975.75,74986.58,0.550000,0.570000,0.430000,0.450000,438379,438,0.570000,-0.313118,-0.283044,-0.030075
2026-04-17T07:37:42.187Z,1776411462187,1776411462187,0.332237,0.437813,74978.00,74978.00,74986.58,0.550000,0.570000,0.430000,0.450000,437813,438,0.570000,-0.237763,-0.281996,0.044233
2026-04-17T07:37:42.275Z,1776411462275,1776411462275,0.332221,0.437725,74978.00,74978.00,74986.58,0.560000,0.570000,0.430000,0.440000,437725,438,0.570000,-0.237779,-0.274950,0.037172
2026-04-17T07:37:43.390Z,1776411463390,1776411463390,0.485212,0.436610,74985.07,74985.07,74986.58,0.560000,0.570000,0.430000,0.440000,436610,437,0.570000,-0.084788,-0.235305,0.150517
2026-04-17T07:37:43.992Z,1776411463992,1776411463992,0.489036,0.436008,74985.49,74985.49,74986.58,0.560000,0.570000,0.430000,0.440000,436008,436,0.570000,-0.080964,-0.190882,0.109918
2026-04-17T07:37:44.971Z,1776411464971,1776411464971,0.509689,0.435029,74987.56,74987.56,74986.58,0.560000,0.570000,0.430000,0.440000,435029,435,0.570000,-0.060311,-0.140321,0.080010
2026-04-17T07:37:45.374Z,1776411465374,1776411465374,0.509694,0.434626,74987.56,74987.56,74986.58,0.550000,0.570000,0.430000,0.450000,434626,435,0.570000,-0.060306,-0.104830,0.044523
2026-04-17T07:37:45.418Z,1776411465418,1776411465418,0.509694,0.434582,74987.56,74987.56,74986.58,0.550000,0.560000,0.440000,0.450000,434582,435,0.560000,-0.050306,-0.067335,0.017029
2026-04-17T07:37:45.440Z,1776411465440,1776411465440,0.509695,0.434560,74987.56,74987.56,74986.58,0.540000,0.560000,0.440000,0.460000,434560,435,0.560000,-0.050305,-0.060439,0.010133
2026-04-17T07:37:45.459Z,1776411465459,1776411465459,0.509695,0.434541,74987.56,74987.56,74986.58,0.550000,0.570000,0.430000,0.450000,434541,435,0.570000,-0.060305,-0.056307,-0.003999
2026-04-17T07:37:45.465Z,1776411465465,1776411465465,0.509695,0.434535,74987.56,74987.56,74986.58,0.560000,0.570000,0.430000,0.440000,434535,435,0.570000,-0.060305,-0.056306,-0.004000
2026-04-17T07:37:45.928Z,1776411465928,1776411465928,0.509700,0.434072,74987.56,74987.56,74986.58,0.550000,0.570000,0.430000,0.450000,434072,434,0.570000,-0.060300,-0.056304,-0.003996
2026-04-17T07:37:46.055Z,1776411466055,1776411466055,0.506997,0.433945,74987.26,74987.26,74986.58,0.550000,0.570000,0.430000,0.450000,433945,434,0.570000,-0.063003,-0.058844,-0.004159
2026-04-17T07:37:46.775Z,1776411466775,1776411466775,0.507003,0.433225,74987.26,74987.26,74986.58,0.560000,0.570000,0.430000,0.440000,433225,433,0.570000,-0.062997,-0.061382,-0.001615
2026-04-17T07:37:47.228Z,1776411467228,1776411467228,0.506888,0.432772,74987.23,74987.23,74986.58,0.560000,0.570000,0.430000,0.440000,432772,433,0.570000,-0.063112,-0.061943,-0.001168
2026-04-17T07:37:48.300Z,1776411468300,1776411468300,0.511500,0.431700,74987.63,74987.63,74986.58,0.560000,0.570000,0.430000,0.440000,431700,432,0.570000,-0.058500,-0.061582,0.003082
2026-04-17T07:37:48.889Z,1776411468889,1776411468889,0.511508,0.431111,74987.63,74987.63,74986.58,0.560000,0.580000,0.420000,0.440000,431111,431,0.580000,-0.068492,-0.063221,-0.005271
2026-04-17T07:37:49.428Z,1776411469428,1776411469428,0.515442,0.430572,74987.95,74987.95,74986.58,0.560000,0.580000,0.420000,0.440000,430572,431,0.580000,-0.064558,-0.063532,-0.001026
2026-04-17T07:37:49.561Z,1776411469561,1776411469561,0.515444,0.430439,74987.95,74987.95,74986.58,0.570000,0.580000,0.420000,0.430000,430439,430,0.580000,-0.064556,-0.063843,-0.000712
2026-04-17T07:37:49.978Z,1776411469978,1776411469978,0.512243,0.430022,74987.63,74987.63,74986.58,0.570000,0.580000,0.420000,0.430000,430022,430,0.580000,-0.067757,-0.064772,-0.002984
2026-04-17T07:37:51.035Z,1776411471035,1776411471035,0.519358,0.428965,74988.19,74988.19,74986.58,0.570000,0.580000,0.420000,0.430000,428965,429,0.580000,-0.060642,-0.065201,0.004559
2026-04-17T07:37:52.220Z,1776411472220,1776411472220,0.520016,0.427780,74988.20,74988.20,74986.58,0.570000,0.580000,0.420000,0.430000,427780,428,0.580000,-0.059984,-0.063499,0.003515
2026-04-17T07:37:52.407Z,1776411472407,1776411472407,0.520021,0.427593,74988.20,74988.20,74986.58,0.570000,0.590000,0.410000,0.430000,427593,428,0.590000,-0.069979,-0.064583,-0.005396
2026-04-17T07:37:53.026Z,1776411473026,1776411473026,0.520035,0.426974,74988.20,74988.20,74986.58,0.590000,0.610000,0.390000,0.410000,426974,427,0.610000,-0.089965,-0.069665,-0.020299
2026-04-17T07:37:53.237Z,1776411473237,1776411473237,0.521232,0.426763,74988.24,74988.24,74986.58,0.590000,0.610000,0.390000,0.410000,426763,427,0.610000,-0.088768,-0.073867,-0.014900
2026-04-17T07:37:53.636Z,1776411473636,1776411473636,0.521242,0.426364,74988.24,74988.24,74986.58,0.590000,0.600000,0.400000,0.410000,426364,426,0.600000,-0.078758,-0.077491,-0.001267
2026-04-17T07:37:53.754Z,1776411473754,1776411473754,0.521245,0.426246,74988.24,74988.24,74986.58,0.590000,0.610000,0.390000,0.410000,426246,426,0.610000,-0.088755,-0.083245,-0.005510
2026-04-17T07:37:53.772Z,1776411473772,1776411473772,0.521246,0.426228,74988.24,74988.24,74986.58,0.600000,0.610000,0.390000,0.400000,426228,426,0.610000,-0.088754,-0.087000,-0.001754
2026-04-17T07:37:54.706Z,1776411474706,1776411474706,0.560362,0.425294,74991.99,74991.99,74986.58,0.600000,0.610000,0.390000,0.400000,425294,425,0.610000,-0.049638,-0.078934,0.029296
2026-04-17T07:37:55.248Z,1776411475248,1776411475248,0.571612,0.424752,74992.85,74992.85,74986.58,0.600000,0.610000,0.390000,0.400000,424752,425,0.610000,-0.038388,-0.068859,0.030470
2026-04-17T07:37:56.254Z,1776411476254,1776411476254,0.572007,0.423746,74992.69,74992.69,74986.58,0.600000,0.610000,0.390000,0.400000,423746,424,0.610000,-0.037993,-0.060706,0.022713
2026-04-17T07:37:57.258Z,1776411477258,1776411477258,0.573393,0.422742,74992.61,74992.61,74986.58,0.600000,0.610000,0.390000,0.400000,422742,423,0.610000,-0.036607,-0.050276,0.013669
2026-04-17T07:37:58.191Z,1776411478191,1776411478191,0.575760,0.421809,74992.61,74992.61,74986.58,0.600000,0.610000,0.390000,0.400000,421809,422,0.610000,-0.034240,-0.039373,0.005133
2026-04-17T07:37:59.202Z,1776411479202,1776411479202,0.578170,0.420798,74992.61,74992.61,74986.58,0.600000,0.610000,0.390000,0.400000,420798,421,0.610000,-0.031830,-0.035812,0.003981
2026-04-17T07:38:00.233Z,1776411480233,1776411480233,0.580690,0.419767,74992.61,74992.61,74986.58,0.600000,0.610000,0.390000,0.400000,419767,420,0.610000,-0.029310,-0.033996,0.004686
2026-04-17T07:38:01.380Z,1776411481380,1776411481380,0.583473,0.418620,74992.62,74992.62,74986.58,0.600000,0.610000,0.390000,0.400000,418620,419,0.610000,-0.026527,-0.031703,0.005176
2026-04-17T07:38:02.308Z,1776411482308,1776411482308,0.586067,0.417692,74992.62,74992.62,74986.58,0.600000,0.610000,0.390000,0.400000,417692,418,0.610000,-0.023933,-0.029168,0.005235
2026-04-17T07:38:03.306Z,1776411483306,1776411483306,0.590556,0.416694,74992.74,74992.74,74986.58,0.600000,0.610000,0.390000,0.400000,416694,417,0.610000,-0.019444,-0.026209,0.006765
2026-04-17T07:38:04.374Z,1776411484374,1776411484374,0.593944,0.415626,74992.77,74992.77,74986.58,0.600000,0.610000,0.390000,0.400000,415626,416,0.610000,-0.016056,-0.023054,0.006998
2026-04-17T07:38:04.962Z,1776411484962,1776411484962,0.597619,0.415038,74992.81,74992.81,74986.58,0.600000,0.610000,0.390000,0.400000,415038,415,0.610000,-0.012381,-0.019668,0.007287
2026-04-17T07:38:05.969Z,1776411485969,1776411485969,0.600725,0.414031,74992.81,74992.81,74986.58,0.600000,0.610000,0.390000,0.400000,414031,414,0.610000,-0.009275,-0.016218,0.006942
2026-04-17T07:38:07.082Z,1776411487082,1776411487082,0.593948,0.412918,74992.24,74992.24,74986.58,0.600000,0.610000,0.390000,0.400000,412918,413,0.610000,-0.016052,-0.014642,-0.001410
2026-04-17T07:38:07.141Z,1776411487141,1776411487141,0.593955,0.412859,74992.24,74992.24,74986.58,0.590000,0.600000,0.400000,0.410000,412859,413,0.600000,-0.006045,-0.011962,0.005917
2026-04-17T07:38:07.191Z,1776411487191,1776411487191,0.593960,0.412809,74992.24,74992.24,74986.58,0.590000,0.610000,0.390000,0.410000,412809,413,0.610000,-0.016040,-0.011959,-0.004081
2026-04-17T07:38:07.714Z,1776411487714,1776411487714,0.594019,0.412286,74992.24,74992.24,74986.58,0.590000,0.600000,0.400000,0.410000,412286,412,0.600000,-0.005981,-0.010679,0.004698
2026-04-17T07:38:08.151Z,1776411488151,1776411488151,0.594301,0.411849,74992.09,74992.09,74986.58,0.590000,0.600000,0.400000,0.410000,411849,412,0.600000,-0.005699,-0.009964,0.004264
2026-04-17T07:38:09.118Z,1776411489118,1776411489118,0.597156,0.410882,74992.08,74992.08,74986.58,0.590000,0.600000,0.400000,0.410000,410882,411,0.600000,-0.002844,-0.007322,0.004478
2026-04-17T07:38:09.328Z,1776411489328,1776411489328,0.597180,0.410672,74992.08,74992.08,74986.58,0.590000,0.610000,0.390000,0.410000,410672,411,0.610000,-0.012820,-0.008677,-0.004143
2026-04-17T07:38:09.633Z,1776411489633,1776411489633,0.597215,0.410367,74992.08,74992.08,74986.58,0.600000,0.610000,0.390000,0.400000,410367,410,0.610000,-0.012785,-0.008026,-0.004759
2026-04-17T07:38:10.202Z,1776411490202,1776411490202,0.603496,0.409798,74992.26,74992.26,74986.58,0.600000,0.610000,0.390000,0.400000,409798,410,0.610000,-0.006504,-0.008131,0.001626
2026-04-17T07:38:10.570Z,1776411490570,1776411490570,0.603541,0.409430,74992.26,74992.26,74986.58,0.610000,0.620000,0.380000,0.390000,409430,409,0.620000,-0.016459,-0.010282,-0.006176
2026-04-17T07:38:11.112Z,1776411491112,1776411491112,0.616495,0.408888,74992.85,74992.85,74986.58,0.610000,0.620000,0.380000,0.390000,408888,409,0.620000,-0.003505,-0.010415,0.006909
2026-04-17T07:38:12.125Z,1776411492125,1776411492125,0.640846,0.407875,74994.62,74994.62,74986.58,0.610000,0.620000,0.380000,0.390000,407875,408,0.620000,0.020846,-0.003681,0.024527
2026-04-17T07:38:13.220Z,1776411493220,1776411493220,0.654474,0.406780,74995.24,74995.24,74986.58,0.610000,0.620000,0.380000,0.390000,406780,407,0.620000,0.034474,0.005770,0.028703
2026-04-17T07:38:14.235Z,1776411494235,1776411494235,0.662161,0.405765,74995.42,74995.42,74986.58,0.610000,0.620000,0.380000,0.390000,405765,406,0.620000,0.042161,0.015503,0.026658
2026-04-17T07:38:15.002Z,1776411495002,1776411495002,0.662306,0.404998,74995.42,74995.42,74986.58,0.610000,0.630000,0.370000,0.390000,404998,405,0.630000,0.032306,0.025256,0.007050
2026-04-17T07:38:15.285Z,1776411495285,1776411495285,0.667120,0.404715,74995.42,74995.42,74986.58,0.610000,0.630000,0.370000,0.390000,404715,405,0.630000,0.037120,0.033381,0.003739
2026-04-17T07:38:15.992Z,1776411495992,1776411495992,0.667258,0.404008,74995.42,74995.42,74986.58,0.610000,0.620000,0.380000,0.390000,404008,404,0.620000,0.047258,0.038664,0.008594
2026-04-17T07:38:16.231Z,1776411496231,1776411496231,0.685305,0.403769,74996.45,74996.45,74986.58,0.610000,0.620000,0.380000,0.390000,403769,404,0.620000,0.065305,0.044830,0.020475
2026-04-17T07:38:16.520Z,1776411496520,1776411496520,0.685366,0.403480,74996.45,74996.45,74986.58,0.600000,0.620000,0.380000,0.400000,403480,403,0.620000,0.065366,0.049471,0.015895
2026-04-17T07:38:16.544Z,1776411496544,1776411496544,0.685371,0.403456,74996.45,74996.45,74986.58,0.610000,0.620000,0.380000,0.390000,403456,403,0.620000,0.065371,0.056084,0.009287
2026-04-17T07:38:17.064Z,1776411497064,1776411497064,0.685482,0.402936,74996.45,74996.45,74986.58,0.600000,0.620000,0.380000,0.400000,402936,403,0.620000,0.065482,0.061756,0.003726
2026-04-17T07:38:17.085Z,1776411497085,1776411497085,0.685487,0.402915,74996.45,74996.45,74986.58,0.590000,0.620000,0.380000,0.410000,402915,403,0.620000,0.065487,0.065402,0.000084
2026-04-17T07:38:17.268Z,1776411497268,1776411497268,0.633799,0.402732,74994.28,74994.28,74986.58,0.590000,0.620000,0.380000,0.410000,402732,403,0.620000,0.013799,0.055101,-0.041302
2026-04-17T07:38:17.282Z,1776411497282,1776411497282,0.633801,0.402718,74994.28,74994.28,74986.58,0.600000,0.610000,0.390000,0.400000,402718,403,0.610000,0.023801,0.046788,-0.022987
2026-04-17T07:38:17.697Z,1776411497697,1776411497697,0.633868,0.402303,74994.28,74994.28,74986.58,0.590000,0.610000,0.390000,0.410000,402303,402,0.610000,0.023868,0.038487,-0.014620
2026-04-17T07:38:17.972Z,1776411497972,1776411497972,0.633912,0.402028,74994.28,74994.28,74986.58,0.590000,0.600000,0.400000,0.410000,402028,402,0.600000,0.033912,0.032173,0.001738
2026-04-17T07:38:18.282Z,1776411498282,1776411498282,0.640286,0.401718,74994.41,74994.41,74986.58,0.590000,0.600000,0.400000,0.410000,401718,402,0.600000,0.040286,0.027133,0.013153
2026-04-17T07:38:18.376Z,1776411498376,1776411498376,0.640302,0.401624,74994.41,74994.41,74986.58,0.580000,0.590000,0.410000,0.420000,401624,402,0.590000,0.050302,0.034434,0.015868
2026-04-17T07:38:19.455Z,1776411499455,1776411499455,0.645360,0.400545,74994.45,74994.45,74986.58,0.580000,0.590000,0.410000,0.420000,400545,401,0.590000,0.055360,0.040746,0.014614
2026-04-17T07:38:19.907Z,1776411499907,1776411499907,0.649793,0.400093,74994.45,74994.45,74986.58,0.580000,0.590000,0.410000,0.420000,400093,400,0.590000,0.059793,0.047931,0.011863
2026-04-17T07:38:21.606Z,1776411501606,1776411501606,0.650197,0.398394,74994.23,74994.23,74986.58,0.580000,0.590000,0.410000,0.420000,398394,398,0.590000,0.060197,0.053188,0.007010
2026-04-17T07:38:22.025Z,1776411502025,1776411502025,0.653513,0.397975,74994.16,74994.16,74986.58,0.580000,0.590000,0.410000,0.420000,397975,398,0.590000,0.063513,0.057833,0.005680
2026-04-17T07:38:22.392Z,1776411502392,1776411502392,0.653580,0.397608,74994.16,74994.16,74986.58,0.570000,0.590000,0.410000,0.430000,397608,398,0.590000,0.063580,0.060489,0.003091
2026-04-17T07:38:22.653Z,1776411502653,1776411502653,0.653628,0.397347,74994.16,74994.16,74986.58,0.570000,0.580000,0.420000,0.430000,397347,397,0.580000,0.073628,0.064142,0.009486
2026-04-17T07:38:23.006Z,1776411503006,1776411503006,0.653693,0.396994,74994.16,74994.16,74986.58,0.550000,0.580000,0.420000,0.450000,396994,397,0.580000,0.073693,0.066922,0.006771
2026-04-17T07:38:23.026Z,1776411503026,1776411503026,0.656224,0.396974,74994.06,74994.06,74986.58,0.550000,0.580000,0.420000,0.450000,396974,397,0.580000,0.076224,0.070128,0.006096
2026-04-17T07:38:23.289Z,1776411503289,1776411503289,0.656273,0.396711,74994.06,74994.06,74986.58,0.550000,0.560000,0.440000,0.450000,396711,397,0.560000,0.096273,0.076679,0.019593
2026-04-17T07:38:23.857Z,1776411503857,1776411503857,0.656379,0.396143,74994.06,74994.06,74986.58,0.540000,0.550000,0.450000,0.460000,396143,396,0.550000,0.106379,0.085239,0.021140
2026-04-17T07:38:24.016Z,1776411504016,1776411504016,0.632357,0.395984,74992.94,74992.94,74986.58,0.540000,0.550000,0.450000,0.460000,395984,396,0.550000,0.082357,0.086985,-0.004628
2026-04-17T07:38:24.768Z,1776411504768,1776411504768,0.632478,0.395232,74992.94,74992.94,74986.58,0.500000,0.510000,0.490000,0.500000,395232,395,0.510000,0.122478,0.096742,0.025736
2026-04-17T07:38:25.056Z,1776411505056,1776411505056,0.627738,0.394944,74992.55,74992.55,74986.58,0.500000,0.510000,0.490000,0.500000,394944,395,0.510000,0.117738,0.105045,0.012693
2026-04-17T07:38:26.114Z,1776411506114,1776411506114,0.506871,0.393886,74987.13,74987.13,74986.58,0.500000,0.510000,0.490000,0.500000,393886,394,0.510000,-0.003129,0.085165,-0.088293
2026-04-17T07:38:27.112Z,1776411507112,1776411507112,0.493758,0.392888,74986.09,74986.09,74986.58,0.500000,0.510000,0.490000,0.500000,392888,393,0.510000,-0.016242,0.060641,-0.076883
2026-04-17T07:38:28.041Z,1776411508041,1776411508041,0.488630,0.391959,74985.72,74985.72,74986.58,0.500000,0.510000,0.490000,0.500000,391959,392,0.510000,-0.021370,0.039895,-0.061266
2026-04-17T07:38:28.966Z,1776411508966,1776411508966,0.488616,0.391034,74985.72,74985.72,74986.58,0.500000,0.550000,0.450000,0.500000,391034,391,0.550000,-0.061384,0.003123,-0.064506
2026-04-17T07:38:29.096Z,1776411509096,1776411509096,0.488262,0.390904,74985.72,74985.72,74986.58,0.500000,0.550000,0.450000,0.500000,390904,391,0.550000,-0.061738,-0.032773,-0.028966
2026-04-17T07:38:29.197Z,1776411509197,1776411509197,0.488260,0.390803,74985.72,74985.72,74986.58,0.500000,0.540000,0.460000,0.500000,390803,391,0.540000,-0.051740,-0.042495,-0.009245
2026-04-17T07:38:29.605Z,1776411509605,1776411509605,0.488254,0.390395,74985.72,74985.72,74986.58,0.520000,0.540000,0.460000,0.480000,390395,390,0.540000,-0.051746,-0.049596,-0.002150
2026-04-17T07:38:29.667Z,1776411509667,1776411509667,0.488253,0.390333,74985.72,74985.72,74986.58,0.500000,0.540000,0.460000,0.500000,390333,390,0.540000,-0.051747,-0.055671,0.003924
2026-04-17T07:38:30.031Z,1776411510031,1776411510031,0.497810,0.389969,74986.42,74986.42,74986.58,0.500000,0.540000,0.460000,0.500000,389969,390,0.540000,-0.042190,-0.051832,0.009642
2026-04-17T07:38:30.109Z,1776411510109,1776411510109,0.497809,0.389891,74986.42,74986.42,74986.58,0.550000,0.560000,0.440000,0.450000,389891,390,0.560000,-0.062191,-0.051923,-0.010268
2026-04-17T07:38:30.331Z,1776411510331,1776411510331,0.497809,0.389669,74986.42,74986.42,74986.58,0.540000,0.550000,0.450000,0.460000,389669,390,0.550000,-0.052191,-0.052013,-0.000178
2026-04-17T07:38:31.055Z,1776411511055,1776411511055,0.507880,0.388945,74987.13,74987.13,74986.58,0.540000,0.550000,0.450000,0.460000,388945,389,0.550000,-0.042120,-0.050088,0.007968
2026-04-17T07:38:32.071Z,1776411512071,1776411512071,0.513240,0.387929,74987.48,74987.48,74986.58,0.540000,0.550000,0.450000,0.460000,387929,388,0.550000,-0.036760,-0.047090,0.010330
2026-04-17T07:38:33.090Z,1776411513090,1776411513090,0.514262,0.386910,74987.52,74987.52,74986.58,0.540000,0.550000,0.450000,0.460000,386910,387,0.550000,-0.035738,-0.045800,0.010062
2026-04-17T07:38:34.151Z,1776411514151,1776411514151,0.514282,0.385849,74987.52,74987.52,74986.58,0.570000,0.580000,0.420000,0.430000,385849,386,0.580000,-0.065718,-0.046505,-0.019212
2026-04-17T07:38:34.758Z,1776411514758,1776411514758,0.514764,0.385242,74987.52,74987.52,74986.58,0.570000,0.580000,0.420000,0.430000,385242,385,0.580000,-0.065236,-0.049114,-0.016122
2026-04-17T07:38:35.200Z,1776411515200,1776411515200,0.536436,0.384800,74988.91,74988.91,74986.58,0.570000,0.580000,0.420000,0.430000,384800,385,0.580000,-0.043564,-0.049403,0.005839
2026-04-17T07:38:35.840Z,1776411515840,1776411515840,0.536466,0.384160,74988.91,74988.91,74986.58,0.570000,0.590000,0.410000,0.430000,384160,384,0.590000,-0.053534,-0.052758,-0.000776
2026-04-17T07:38:35.935Z,1776411515935,1776411515935,0.536471,0.384065,74988.91,74988.91,74986.58,0.580000,0.590000,0.410000,0.420000,384065,384,0.590000,-0.053529,-0.056316,0.002787
2026-04-17T07:38:36.432Z,1776411516432,1776411516432,0.550284,0.383568,74989.73,74989.73,74986.58,0.580000,0.590000,0.410000,0.420000,383568,384,0.590000,-0.039716,-0.051116,0.011400
2026-04-17T07:38:36.914Z,1776411516914,1776411516914,0.552061,0.383086,74989.74,74989.74,74986.58,0.580000,0.590000,0.410000,0.420000,383086,383,0.590000,-0.037939,-0.045656,0.007717
2026-04-17T07:38:38.124Z,1776411518124,1776411518124,0.555028,0.381876,74989.82,74989.82,74986.58,0.580000,0.590000,0.410000,0.420000,381876,382,0.590000,-0.034972,-0.043938,0.008966
2026-04-17T07:38:39.087Z,1776411519087,1776411519087,0.564391,0.380913,74990.27,74990.27,74986.58,0.580000,0.590000,0.410000,0.420000,380913,381,0.590000,-0.025609,-0.038353,0.012744
2026-04-17T07:38:40.246Z,1776411520246,1776411520246,0.566757,0.379754,74990.28,74990.28,74986.58,0.580000,0.590000,0.410000,0.420000,379754,380,0.590000,-0.023243,-0.032296,0.009053
2026-04-17T07:38:40.516Z,1776411520516,1776411520516,0.566781,0.379484,74990.28,74990.28,74986.58,0.570000,0.580000,0.420000,0.430000,379484,379,0.580000,-0.013219,-0.026996,0.013777
2026-04-17T07:38:41.087Z,1776411521087,1776411521087,0.567122,0.378913,74990.18,74990.18,74986.58,0.570000,0.580000,0.420000,0.430000,378913,379,0.580000,-0.012878,-0.021984,0.009106
2026-04-17T07:38:41.808Z,1776411521808,1776411521808,0.567185,0.378192,74990.18,74990.18,74986.58,0.560000,0.570000,0.430000,0.440000,378192,378,0.570000,-0.002815,-0.015553,0.012738
2026-04-17T07:38:42.168Z,1776411522168,1776411522168,0.569785,0.377832,74990.21,74990.21,74986.58,0.560000,0.570000,0.430000,0.440000,377832,378,0.570000,-0.000215,-0.010474,0.010259
2026-04-17T07:38:42.398Z,1776411522398,1776411522398,0.569806,0.377602,74990.21,74990.21,74986.58,0.540000,0.570000,0.430000,0.460000,377602,378,0.570000,-0.000194,-0.005864,0.005671
2026-04-17T07:38:42.429Z,1776411522429,1776411522429,0.569809,0.377571,74990.21,74990.21,74986.58,0.520000,0.550000,0.450000,0.480000,377571,378,0.550000,0.019809,0.000742,0.019068
2026-04-17T07:38:42.585Z,1776411522585,1776411522585,0.569824,0.377415,74990.21,74990.21,74986.58,0.520000,0.530000,0.470000,0.480000,377415,377,0.530000,0.039824,0.011282,0.028542
2026-04-17T07:38:42.701Z,1776411522701,1776411522701,0.569834,0.377299,74990.21,74990.21,74986.58,0.490000,0.510000,0.490000,0.510000,377299,377,0.510000,0.059834,0.023812,0.036022
2026-04-17T07:38:43.115Z,1776411523115,1776411523115,0.572324,0.376885,74990.22,74990.22,74986.58,0.490000,0.510000,0.490000,0.510000,376885,377,0.510000,0.062324,0.036319,0.026005
2026-04-17T07:38:43.557Z,1776411523557,1776411523557,0.572366,0.376443,74990.22,74990.22,74986.58,0.490000,0.500000,0.500000,0.510000,376443,376,0.500000,0.072366,0.050831,0.021535
2026-04-17T07:38:44.138Z,1776411524138,1776411524138,0.551524,0.375862,74989.17,74989.17,74986.58,0.490000,0.500000,0.500000,0.510000,375862,376,0.500000,0.051524,0.057174,-0.005650
2026-04-17T07:38:45.160Z,1776411525160,1776411525160,0.480812,0.374840,74985.30,74985.30,74986.58,0.490000,0.500000,0.500000,0.510000,374840,375,0.500000,-0.019188,0.045372,-0.064561
2026-04-17T07:38:46.145Z,1776411526145,1776411526145,0.467954,0.373855,74984.48,74984.48,74986.58,0.490000,0.500000,0.500000,0.510000,373855,374,0.500000,-0.032046,0.026996,-0.059042
2026-04-17T07:38:47.021Z,1776411527021,1776411527021,0.467917,0.372979,74984.48,74984.48,74986.58,0.480000,0.500000,0.500000,0.520000,372979,373,0.500000,-0.032083,0.008114,-0.040198
2026-04-17T07:38:47.096Z,1776411527096,1776411527096,0.467913,0.372904,74984.48,74984.48,74986.58,0.480000,0.490000,0.510000,0.520000,372904,373,0.490000,-0.022087,-0.010776,-0.011311
2026-04-17T07:38:47.342Z,1776411527342,1776411527342,0.465933,0.372658,74984.42,74984.42,74986.58,0.480000,0.490000,0.510000,0.520000,372658,373,0.490000,-0.024067,-0.025894,0.001827
2026-04-17T07:38:48.726Z,1776411528726,1776411528726,0.462673,0.371274,74984.29,74984.29,74986.58,0.480000,0.490000,0.510000,0.520000,371274,371,0.490000,-0.027327,-0.027522,0.000195
2026-04-17T07:38:49.447Z,1776411529447,1776411529447,0.452143,0.370553,74983.71,74983.71,74986.58,0.480000,0.490000,0.510000,0.520000,370553,371,0.490000,-0.037857,-0.028684,-0.009173
2026-04-17T07:38:50.231Z,1776411530231,1776411530231,0.440200,0.369769,74983.07,74983.07,74986.58,0.480000,0.490000,0.510000,0.520000,369769,370,0.490000,-0.049800,-0.032228,-0.017573
2026-04-17T07:38:50.472Z,1776411530472,1776411530472,0.440180,0.369528,74983.07,74983.07,74986.58,0.480000,0.500000,0.500000,0.520000,369528,370,0.500000,-0.059820,-0.039774,-0.020045
2026-04-17T07:38:50.622Z,1776411530622,1776411530622,0.440168,0.369378,74983.07,74983.07,74986.58,0.490000,0.500000,0.500000,0.510000,369378,369,0.500000,-0.059832,-0.046927,-0.012905
2026-04-17T07:38:51.557Z,1776411531557,1776411531557,0.438239,0.368443,74983.07,74983.07,74986.58,0.490000,0.500000,0.500000,0.510000,368443,368,0.500000,-0.061761,-0.053814,-0.007947
2026-04-17T07:38:52.176Z,1776411532176,1776411532176,0.436277,0.367824,74983.07,74983.07,74986.58,0.490000,0.500000,0.500000,0.510000,367824,368,0.500000,-0.063723,-0.058987,-0.004736
2026-04-17T07:38:53.392Z,1776411533392,1776411533392,0.434509,0.366608,74983.09,74983.09,74986.58,0.490000,0.500000,0.500000,0.510000,366608,367,0.500000,-0.065491,-0.062125,-0.003366
2026-04-17T07:38:53.618Z,1776411533618,1776411533618,0.434489,0.366382,74983.09,74983.09,74986.58,0.490000,0.510000,0.490000,0.510000,366382,366,0.510000,-0.075511,-0.065264,-0.010247
2026-04-17T07:38:53.865Z,1776411533865,1776411533865,0.434467,0.366135,74983.09,74983.09,74986.58,0.500000,0.510000,0.490000,0.500000,366135,366,0.510000,-0.075533,-0.068404,-0.007129
2026-04-17T07:38:53.941Z,1776411533941,1776411533941,0.432400,0.366059,74983.09,74983.09,74986.58,0.500000,0.510000,0.490000,0.500000,366059,366,0.510000,-0.077600,-0.071572,-0.006028
2026-04-17T07:38:55.121Z,1776411535121,1776411535121,0.430420,0.364879,74983.10,74983.10,74986.58,0.500000,0.510000,0.490000,0.500000,364879,365,0.510000,-0.079580,-0.074743,-0.004837
