iso_time,ts,published_at,chainlink_ts,binance_ts,fair_value,fair_value_sigma_1m,fair_value_sigma_5m,fair_value_blended_sigma,confidence,annualized_sigma,annualized_sigma_1m,annualized_sigma_5m,fair_value_deribit_iv,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,f_mean_fv,g_mean_fv,f_minus_g_mean_fv
2026-04-24T04:03:59.897Z,1777003439897,1777003439897,1777003439000,1777003438424,0.019423,0.413369,0.396108,0.313734,0.660103,0.052166,0.494866,0.410522,0.391461,77717.09,77732.30,77755.41,0.310000,0.320000,0.680000,0.690000,660103,660,0.320000,-0.300577,-0.302135,0.001557,0.071461,0.065779,0.005682,-0.006266,-0.014806,0.008540
2026-04-24T04:04:00.537Z,1777003440537,1777003440537,1777003439000,1777003440429,0.019375,0.413328,0.396059,0.313651,0.659463,0.052166,0.494866,0.410522,0.391410,77717.09,77742.48,77755.41,0.310000,0.330000,0.670000,0.690000,659463,659,0.330000,-0.310625,-0.302651,-0.007974,0.061410,0.066564,-0.005154,-0.016349,-0.013804,-0.002545
2026-04-24T04:04:00.934Z,1777003440934,1777003440934,1777003440000,1777003440429,0.070983,0.416611,0.402929,0.331158,0.659066,0.068451,0.479819,0.410522,0.398575,77719.69,77742.48,77755.41,0.350000,0.360000,0.640000,0.650000,659066,659,0.360000,-0.289017,-0.303833,0.014816,0.038575,0.066349,-0.027774,-0.028842,-0.013731,-0.015111
2026-04-24T04:04:02.091Z,1777003442091,1777003442091,1777003441000,1777003441383,0.064763,0.416540,0.402846,0.330301,0.657909,0.066365,0.479819,0.410522,0.398488,77719.69,77744.98,77755.41,0.350000,0.360000,0.640000,0.650000,657909,658,0.360000,-0.295237,-0.302540,0.007303,0.038488,0.063863,-0.025375,-0.029699,-0.014818,-0.014881
2026-04-24T04:04:03.184Z,1777003443184,1777003443184,1777003442000,1777003442414,0.230428,0.428980,0.417286,0.368254,0.656816,0.115779,0.479819,0.410522,0.413559,77725.13,77744.98,77755.41,0.350000,0.360000,0.640000,0.650000,656816,657,0.360000,-0.129572,-0.301590,0.172019,0.053559,0.061376,-0.007817,0.008254,-0.015911,0.024165
2026-04-24T04:04:04.171Z,1777003444171,1777003444171,1777003443000,1777003443333,0.231162,0.430787,0.419387,0.370894,0.655829,0.113153,0.479819,0.410522,0.415752,77725.94,77744.98,77755.41,0.350000,0.360000,0.640000,0.650000,655829,656,0.360000,-0.128838,-0.283827,0.154990,0.055752,0.060402,-0.004650,0.010894,-0.013131,0.024024
2026-04-24T04:04:05.186Z,1777003445186,1777003445186,1777003444000,1777003444371,0.261572,0.436734,0.426302,0.383070,0.654814,0.118905,0.479819,0.410522,0.422974,77728.53,77744.98,77755.41,0.350000,0.360000,0.640000,0.650000,654814,655,0.360000,-0.098428,-0.265908,0.167479,0.062974,0.059543,0.003430,0.023070,-0.010211,0.033281
2026-04-24T04:04:06.376Z,1777003446376,1777003446376,1777003445000,1777003446422,0.255985,0.436985,0.426594,0.382727,0.653624,0.115306,0.479819,0.410522,0.423278,77728.66,77748.08,77755.41,0.350000,0.360000,0.640000,0.650000,653624,654,0.360000,-0.104015,-0.244855,0.140840,0.063278,0.059314,0.003965,0.022727,-0.006179,0.028907
2026-04-24T04:04:06.535Z,1777003446535,1777003446535,1777003445000,1777003446422,0.255960,0.436977,0.426585,0.382713,0.653465,0.115306,0.479819,0.410522,0.423269,77728.66,77748.08,77755.41,0.350000,0.380000,0.620000,0.650000,653465,653,0.380000,-0.124040,-0.224750,0.100709,0.043269,0.058855,-0.015585,0.002713,-0.002663,0.005376
2026-04-24T04:04:06.547Z,1777003446547,1777003446547,1777003445000,1777003446422,0.255958,0.436977,0.426585,0.382712,0.653453,0.115306,0.479819,0.410522,0.423268,77728.66,77748.08,77755.41,0.370000,0.380000,0.620000,0.630000,653453,653,0.380000,-0.124042,-0.207771,0.083729,0.043268,0.056027,-0.012758,0.002712,-0.001907,0.004619
2026-04-24T04:04:07.457Z,1777003447457,1777003447457,1777003446000,1777003447424,0.253463,0.437995,0.427769,0.383864,0.652543,0.112085,0.479819,0.410522,0.424506,77729.12,77748.08,77755.41,0.370000,0.380000,0.620000,0.630000,652543,653,0.380000,-0.126537,-0.190439,0.063902,0.044506,0.053203,-0.008698,0.003864,-0.001079,0.004942
2026-04-24T04:04:07.938Z,1777003447938,1777003447938,1777003447000,1777003447424,0.247355,0.438136,0.427934,0.383363,0.652062,0.108678,0.479819,0.410522,0.424678,77729.19,77748.08,77755.41,0.370000,0.380000,0.620000,0.630000,652062,652,0.380000,-0.132645,-0.173035,0.040390,0.044678,0.050508,-0.005830,0.003363,-0.000066,0.003429
2026-04-24T04:04:08.570Z,1777003448570,1777003448570,1777003447000,1777003448383,0.247251,0.438107,0.427900,0.383308,0.651430,0.108678,0.479819,0.410522,0.424642,77729.19,77748.08,77755.41,0.370000,0.390000,0.610000,0.630000,651430,651,0.390000,-0.142749,-0.155237,0.012488,0.034642,0.048835,-0.014192,-0.006692,0.001906,-0.008597
2026-04-24T04:04:09.106Z,1777003449106,1777003449106,1777003448000,1777003448383,0.252309,0.440483,0.430665,0.387342,0.650894,0.106938,0.479819,0.410522,0.427531,77730.22,77748.08,77755.41,0.370000,0.390000,0.610000,0.630000,650894,651,0.390000,-0.137691,-0.140610,0.002919,0.037531,0.048442,-0.010910,-0.002658,0.004121,-0.006779
2026-04-24T04:04:09.479Z,1777003449479,1777003449479,1777003448000,1777003449427,0.252248,0.440467,0.430646,0.387310,0.650521,0.106938,0.479819,0.410522,0.427511,77730.22,77748.08,77755.41,0.380000,0.390000,0.610000,0.620000,650521,651,0.390000,-0.137752,-0.124856,-0.012896,0.037511,0.048346,-0.010835,-0.002690,0.006825,-0.009514
2026-04-24T04:04:10.100Z,1777003450100,1777003450100,1777003449000,1777003449427,0.278361,0.445600,0.436624,0.397688,0.649900,0.110831,0.479819,0.410522,0.433757,77732.43,77748.08,77755.41,0.380000,0.390000,0.610000,0.620000,649900,650,0.390000,-0.111639,-0.125674,0.014034,0.043757,0.046741,-0.002984,0.007688,0.005730,0.001957
2026-04-24T04:04:10.975Z,1777003450975,1777003450975,1777003449000,1777003450431,0.278228,0.445564,0.436582,0.397620,0.649025,0.110831,0.479819,0.410522,0.433713,77732.43,77751.99,77755.41,0.410000,0.420000,0.580000,0.590000,649025,649,0.420000,-0.141772,-0.123954,-0.017818,0.013713,0.045542,-0.031828,-0.022380,0.005410,-0.027789
2026-04-24T04:04:11.089Z,1777003451089,1777003451089,1777003449000,1777003450431,0.278210,0.445560,0.436577,0.397612,0.648911,0.110831,0.479819,0.410522,0.433707,77732.43,77751.99,77755.41,0.410000,0.430000,0.570000,0.590000,648911,649,0.430000,-0.151790,-0.128288,-0.023501,0.003707,0.040615,-0.036908,-0.032388,0.000865,-0.033253
2026-04-24T04:04:11.248Z,1777003451248,1777003451248,1777003450000,1777003450431,0.272041,0.445558,0.436575,0.396935,0.648752,0.107455,0.479819,0.410522,0.433705,77732.43,77751.99,77755.41,0.410000,0.430000,0.570000,0.590000,648752,649,0.430000,-0.157959,-0.133066,-0.024893,0.003705,0.034658,-0.030953,-0.033065,-0.004647,-0.028418
2026-04-24T04:04:11.577Z,1777003451577,1777003451577,1777003450000,1777003451393,0.271990,0.445544,0.436559,0.396910,0.648423,0.107455,0.479819,0.410522,0.433689,77732.43,77756.29,77755.41,0.420000,0.430000,0.570000,0.580000,648423,648,0.430000,-0.158010,-0.136458,-0.021553,0.003689,0.030702,-0.027013,-0.033090,-0.008225,-0.024866
2026-04-24T04:04:12.189Z,1777003452189,1777003452189,1777003450000,1777003451393,0.271895,0.445519,0.436530,0.396862,0.647811,0.107455,0.479819,0.410522,0.433658,77732.43,77756.29,77755.41,0.400000,0.430000,0.570000,0.600000,647811,648,0.430000,-0.158105,-0.139855,-0.018251,0.003658,0.026744,-0.023086,-0.033138,-0.011805,-0.021333
2026-04-24T04:04:12.265Z,1777003452265,1777003452265,1777003450000,1777003451393,0.271883,0.445516,0.436526,0.396856,0.647735,0.107455,0.479819,0.410522,0.433654,77732.43,77756.29,77755.41,0.400000,0.410000,0.590000,0.600000,647735,648,0.410000,-0.138117,-0.143011,0.004894,0.023654,0.022659,0.000995,-0.013144,-0.015505,0.002361
2026-04-24T04:04:12.339Z,1777003452339,1777003452339,1777003450000,1777003451393,0.271871,0.445513,0.436522,0.396851,0.647661,0.107455,0.479819,0.410522,0.433651,77732.43,77756.29,77755.41,0.390000,0.400000,0.600000,0.610000,647661,648,0.400000,-0.128129,-0.143559,0.015430,0.033651,0.020557,0.013094,-0.003149,-0.017156,0.014006
2026-04-24T04:04:12.906Z,1777003452906,1777003452906,1777003451000,1777003452427,0.302672,0.451229,0.443183,0.408547,0.647094,0.112850,0.479819,0.410522,0.440611,77734.89,77750.01,77755.41,0.390000,0.400000,0.600000,0.610000,647094,647,0.400000,-0.097328,-0.142097,0.044769,0.040611,0.020458,0.020153,0.008547,-0.016801,0.025348
2026-04-24T04:04:13.438Z,1777003453438,1777003453438,1777003452000,1777003453398,0.313189,0.454366,0.446840,0.414253,0.646562,0.111974,0.479819,0.410522,0.444434,77736.23,77750.01,77755.41,0.390000,0.400000,0.600000,0.610000,646562,647,0.400000,-0.086811,-0.138060,0.051249,0.044434,0.020766,0.023668,0.014253,-0.015681,0.029934
2026-04-24T04:04:13.935Z,1777003453935,1777003453935,1777003453000,1777003453398,0.303427,0.453067,0.445326,0.411312,0.646065,0.108992,0.479819,0.410522,0.442851,77735.69,77750.01,77755.41,0.390000,0.400000,0.600000,0.610000,646065,646,0.400000,-0.096573,-0.132966,0.036393,0.042851,0.021458,0.021393,0.011312,-0.013987,0.025298
2026-04-24T04:04:15.087Z,1777003455087,1777003455087,1777003454000,1777003454428,0.289979,0.447604,0.438957,0.401888,0.644913,0.113307,0.479819,0.410522,0.436195,77733.38,77750.01,77755.41,0.390000,0.400000,0.600000,0.610000,644913,645,0.400000,-0.110021,-0.131459,0.021438,0.036195,0.021367,0.014828,0.001888,-0.013624,0.015512
2026-04-24T04:04:16.118Z,1777003456118,1777003456118,1777003455000,1777003454428,0.277498,0.445058,0.435991,0.396802,0.643882,0.111469,0.479819,0.410522,0.433096,77732.31,77750.01,77755.41,0.390000,0.400000,0.600000,0.610000,643882,644,0.400000,-0.122502,-0.128284,0.005782,0.033096,0.023616,0.009480,-0.003198,-0.011197,0.008000
2026-04-24T04:04:17.169Z,1777003457169,1777003457169,1777003456000,1777003456403,0.271597,0.445130,0.436076,0.396257,0.642831,0.108076,0.479819,0.410522,0.433184,77732.36,77750.01,77755.41,0.390000,0.400000,0.600000,0.610000,642831,643,0.400000,-0.128403,-0.125356,-0.003047,0.033184,0.026554,0.006630,-0.003743,-0.008278,0.004536
2026-04-24T04:04:18.205Z,1777003458205,1777003458205,1777003457000,1777003456403,0.265165,0.445094,0.436034,0.395521,0.641795,0.104784,0.479819,0.410522,0.433140,77732.36,77750.01,77755.41,0.390000,0.400000,0.600000,0.610000,641795,642,0.400000,-0.134835,-0.122400,-0.012435,0.033140,0.029502,0.003638,-0.004479,-0.005346,0.000867
2026-04-24T04:04:19.238Z,1777003459238,1777003459238,1777003458000,1777003458427,0.258589,0.445053,0.435985,0.394785,0.640762,0.101592,0.479819,0.410522,0.433089,77732.36,77750.01,77755.41,0.390000,0.400000,0.600000,0.610000,640762,641,0.400000,-0.141411,-0.120082,-0.021329,0.033089,0.032447,0.000642,-0.005215,-0.002485,-0.002730
2026-04-24T04:04:20.260Z,1777003460260,1777003460260,1777003459000,1777003459430,0.253348,0.445362,0.436346,0.394736,0.639740,0.098533,0.479819,0.410522,0.433466,77732.51,77750.01,77755.41,0.390000,0.400000,0.600000,0.610000,639740,640,0.400000,-0.146652,-0.118413,-0.028239,0.033466,0.035390,-0.001925,-0.005264,0.000307,-0.005571
2026-04-24T04:04:20.834Z,1777003460834,1777003460834,1777003460000,1777003460429,0.246625,0.445338,0.436318,0.394060,0.639166,0.095531,0.479819,0.410522,0.433436,77732.51,77754.35,77755.41,0.390000,0.400000,0.600000,0.610000,639166,639,0.400000,-0.153375,-0.119267,-0.034109,0.033436,0.036372,-0.002935,-0.005940,0.001095,-0.007035
2026-04-24T04:04:21.849Z,1777003461849,1777003461849,1777003461000,1777003461383,0.242003,0.445810,0.436867,0.394368,0.638151,0.092701,0.479819,0.410522,0.434011,77732.73,77754.35,77755.41,0.390000,0.400000,0.600000,0.610000,638151,638,0.400000,-0.157997,-0.121791,-0.036206,0.034011,0.036350,-0.002340,-0.005632,0.000816,-0.006448
2026-04-24T04:04:22.380Z,1777003462380,1777003462380,1777003461000,1777003462394,0.241912,0.445788,0.436841,0.394325,0.637620,0.092701,0.479819,0.410522,0.433984,77732.73,77754.35,77755.41,0.380000,0.400000,0.600000,0.620000,637620,638,0.400000,-0.158088,-0.127858,-0.030230,0.033984,0.035690,-0.001707,-0.005675,-0.000602,-0.005073
2026-04-24T04:04:22.912Z,1777003462912,1777003462912,1777003462000,1777003462394,0.238169,0.446441,0.437602,0.395019,0.637088,0.090020,0.479819,0.410522,0.434779,77733.02,77754.35,77755.41,0.380000,0.400000,0.600000,0.620000,637088,637,0.400000,-0.161831,-0.134986,-0.026845,0.034779,0.034645,0.000133,-0.004981,-0.002595,-0.002387
2026-04-24T04:04:23.217Z,1777003463217,1777003463217,1777003462000,1777003462394,0.238116,0.446428,0.437587,0.394994,0.636783,0.090020,0.479819,0.410522,0.434763,77733.02,77754.35,77755.41,0.380000,0.390000,0.610000,0.620000,636783,637,0.390000,-0.151884,-0.141512,-0.010372,0.044763,0.033838,0.010925,0.004994,-0.004224,0.009218
2026-04-24T04:04:23.982Z,1777003463982,1777003463982,1777003463000,1777003463383,0.225986,0.444346,0.435162,0.390656,0.636018,0.088623,0.479819,0.410522,0.432229,77732.15,77749.23,77755.41,0.380000,0.390000,0.610000,0.620000,636018,636,0.390000,-0.164014,-0.145698,-0.018316,0.042229,0.034695,0.007534,0.000656,-0.003913,0.004570
2026-04-24T04:04:24.952Z,1777003464952,1777003464952,1777003464000,1777003464426,0.214693,0.442908,0.433487,0.387402,0.635048,0.086559,0.479819,0.410522,0.430479,77731.55,77749.23,77755.41,0.380000,0.390000,0.610000,0.620000,635048,635,0.390000,-0.175307,-0.149849,-0.025459,0.040479,0.035608,0.004871,-0.002598,-0.003528,0.000930
2026-04-24T04:04:26.609Z,1777003466609,1777003466609,1777003465000,1777003466424,0.208161,0.443053,0.433655,0.387084,0.633391,0.083938,0.479819,0.410522,0.430655,77731.65,77749.23,77755.41,0.380000,0.390000,0.610000,0.620000,633391,633,0.390000,-0.181839,-0.154539,-0.027300,0.040655,0.036337,0.004317,-0.002916,-0.003413,0.000497
2026-04-24T04:04:27.545Z,1777003467545,1777003467545,1777003466000,1777003467388,0.199498,0.442689,0.433232,0.385787,0.632455,0.081416,0.479819,0.410522,0.430212,77731.51,77749.23,77755.41,0.380000,0.390000,0.610000,0.620000,632455,632,0.390000,-0.190502,-0.159240,-0.031262,0.040212,0.037089,0.003123,-0.004213,-0.003257,-0.000956
2026-04-24T04:04:28.250Z,1777003468250,1777003468250,1777003467000,1777003467388,0.190239,0.442165,0.432622,0.384193,0.631750,0.079022,0.479819,0.410522,0.429575,77731.30,77749.23,77755.41,0.380000,0.390000,0.610000,0.620000,631750,632,0.390000,-0.199761,-0.164149,-0.035612,0.039575,0.037801,0.001774,-0.005807,-0.003157,-0.002650
2026-04-24T04:04:29.948Z,1777003469948,1777003469948,1777003467000,1777003469303,0.189919,0.442089,0.432533,0.384042,0.630052,0.079022,0.479819,0.410522,0.429482,77731.30,77749.23,77755.41,0.370000,0.380000,0.620000,0.630000,630052,630,0.380000,-0.190081,-0.169460,-0.020622,0.049482,0.038412,0.011070,0.004042,-0.003211,0.007253
2026-04-24T04:04:31.033Z,1777003471033,1777003471033,1777003468000,1777003470427,0.184714,0.442541,0.433059,0.384382,0.628967,0.076706,0.479819,0.410522,0.430032,77731.51,77749.23,77755.41,0.360000,0.370000,0.630000,0.640000,628967,629,0.370000,-0.185286,-0.173130,-0.012155,0.060032,0.040017,0.020015,0.014382,-0.002213,0.016595
2026-04-24T04:04:31.038Z,1777003471038,1777003471038,1777003468000,1777003470427,0.184713,0.442541,0.433059,0.384382,0.628962,0.076706,0.479819,0.410522,0.430031,77731.51,77749.23,77755.41,0.340000,0.370000,0.630000,0.660000,628962,629,0.370000,-0.185287,-0.175859,-0.009427,0.060031,0.042619,0.017413,0.014382,-0.000212,0.014593
2026-04-24T04:04:31.081Z,1777003471081,1777003471081,1777003469000,1777003470427,0.176741,0.442406,0.432902,0.383555,0.628919,0.074376,0.479819,0.410522,0.429868,77731.46,77749.23,77755.41,0.330000,0.360000,0.640000,0.670000,628919,629,0.360000,-0.183259,-0.178579,-0.004680,0.069868,0.045223,0.024644,0.023555,0.001794,0.021761
2026-04-24T04:04:31.093Z,1777003471093,1777003471093,1777003469000,1777003470427,0.176738,0.442406,0.432902,0.383554,0.628907,0.074376,0.479819,0.410522,0.429867,77731.46,77749.23,77755.41,0.320000,0.360000,0.640000,0.680000,628907,629,0.360000,-0.183262,-0.180722,-0.002540,0.069867,0.048732,0.021134,0.023554,0.004648,0.018906
2026-04-24T04:04:31.102Z,1777003471102,1777003471102,1777003469000,1777003470427,0.176737,0.442405,0.432901,0.383553,0.628898,0.074376,0.479819,0.410522,0.429866,77731.46,77749.23,77755.41,0.320000,0.330000,0.670000,0.680000,628898,629,0.330000,-0.153263,-0.183860,0.030596,0.099866,0.051243,0.048624,0.053553,0.006504,0.047050
2026-04-24T04:04:31.442Z,1777003471442,1777003471442,1777003469000,1777003471387,0.176672,0.442390,0.432883,0.383523,0.628558,0.074376,0.479819,0.410522,0.429848,77731.46,77738.14,77755.41,0.310000,0.330000,0.670000,0.690000,628558,629,0.330000,-0.153328,-0.182785,0.029456,0.099848,0.057007,0.042841,0.053523,0.011793,0.041730
2026-04-24T04:04:31.633Z,1777003471633,1777003471633,1777003470000,1777003471387,0.167305,0.441855,0.432260,0.381930,0.628367,0.072217,0.479819,0.410522,0.429196,77731.23,77738.14,77755.41,0.310000,0.330000,0.670000,0.690000,628367,628,0.330000,-0.162695,-0.180587,0.017891,0.099196,0.062943,0.036253,0.051930,0.017405,0.034525
2026-04-24T04:04:32.317Z,1777003472317,1777003472317,1777003471000,1777003471387,0.156495,0.440267,0.430411,0.378451,0.627683,0.070974,0.479819,0.410522,0.427265,77730.58,77738.14,77755.41,0.310000,0.330000,0.670000,0.690000,627683,628,0.330000,-0.173505,-0.178672,0.005167,0.097265,0.068798,0.028467,0.048451,0.022890,0.025560
2026-04-24T04:04:32.481Z,1777003472481,1777003472481,1777003471000,1777003472419,0.156463,0.440259,0.430402,0.378435,0.627519,0.070974,0.479819,0.410522,0.427256,77730.58,77735.39,77755.41,0.300000,0.320000,0.680000,0.700000,627519,628,0.320000,-0.163537,-0.176973,0.013436,0.107256,0.074503,0.032753,0.058435,0.028157,0.030279
2026-04-24T04:04:32.520Z,1777003472520,1777003472520,1777003471000,1777003472419,0.156456,0.440257,0.430400,0.378432,0.627480,0.070974,0.479819,0.410522,0.427254,77730.58,77735.39,77755.41,0.300000,0.310000,0.690000,0.700000,627480,627,0.310000,-0.153544,-0.173350,0.019806,0.117254,0.081271,0.035982,0.068432,0.034581,0.033851
2026-04-24T04:04:33.074Z,1777003473074,1777003473074,1777003472000,1777003472419,0.149071,0.437218,0.426863,0.372751,0.626926,0.072396,0.479819,0.410522,0.423559,77729.31,77735.39,77755.41,0.300000,0.310000,0.690000,0.700000,626926,627,0.310000,-0.160929,-0.169697,0.008768,0.113559,0.088048,0.025510,0.062751,0.041020,0.021731
2026-04-24T04:04:34.688Z,1777003474688,1777003474688,1777003473000,1777003474403,0.279358,0.415997,0.402214,0.359915,0.625312,0.173314,0.479819,0.410522,0.397828,77720.35,77732.58,77755.41,0.300000,0.310000,0.690000,0.700000,625312,625,0.310000,-0.030642,-0.167261,0.136619,0.087828,0.093401,-0.005573,0.049915,0.045857,0.004059
2026-04-24T04:04:35.267Z,1777003475267,1777003475267,1777003473000,1777003474403,0.279267,0.415959,0.402170,0.359853,0.624733,0.173314,0.479819,0.410522,0.397782,77720.35,77732.58,77755.41,0.290000,0.300000,0.700000,0.710000,624733,625,0.300000,-0.020733,-0.151796,0.131064,0.097782,0.096181,0.001601,0.059853,0.049410,0.010443
2026-04-24T04:04:35.527Z,1777003475527,1777003475527,1777003474000,1777003475401,0.265972,0.410521,0.395869,0.350937,0.624473,0.172936,0.479819,0.410522,0.391210,77718.04,77732.58,77755.41,0.290000,0.300000,0.700000,0.710000,624473,624,0.300000,-0.034028,-0.135544,0.101516,0.091210,0.098972,-0.007762,0.050937,0.053040,-0.002103
2026-04-24T04:04:36.261Z,1777003476261,1777003476261,1777003475000,1777003475401,0.255262,0.408268,0.393260,0.346150,0.623739,0.168491,0.479819,0.410522,0.388490,77717.10,77732.58,77755.41,0.290000,0.300000,0.700000,0.710000,623739,624,0.300000,-0.044738,-0.120620,0.075882,0.088490,0.101106,-0.012616,0.046150,0.055778,-0.009628
2026-04-24T04:04:37.059Z,1777003477059,1777003477059,1777003476000,1777003476431,0.246654,0.407354,0.392202,0.343344,0.622941,0.163486,0.479819,0.410522,0.387387,77716.74,77732.58,77755.41,0.290000,0.300000,0.700000,0.710000,622941,623,0.300000,-0.053346,-0.109768,0.056422,0.087387,0.099969,-0.012582,0.043344,0.055038,-0.011694
2026-04-24T04:04:38.535Z,1777003478535,1777003478535,1777003477000,1777003477109,0.234789,0.404347,0.388723,0.337479,0.621465,0.160013,0.479819,0.410522,0.383761,77715.50,77732.58,77755.41,0.290000,0.300000,0.700000,0.710000,621465,621,0.300000,-0.065211,-0.099770,0.034559,0.083761,0.098723,-0.014962,0.037479,0.054020,-0.016541
2026-04-24T04:04:39.357Z,1777003479357,1777003479357,1777003478000,1777003477109,0.226073,0.403536,0.387786,0.334811,0.620643,0.155242,0.479819,0.410522,0.382784,77715.18,77732.58,77755.41,0.290000,0.300000,0.700000,0.710000,620643,621,0.300000,-0.073927,-0.090021,0.016094,0.082784,0.097179,-0.014395,0.034811,0.052575,-0.017763
2026-04-24T04:04:40.199Z,1777003480199,1777003480199,1777003479000,1777003477109,0.219209,0.403604,0.387865,0.333577,0.619801,0.150516,0.479819,0.410522,0.382866,77715.24,77732.58,77755.41,0.290000,0.300000,0.700000,0.710000,619801,620,0.300000,-0.080791,-0.080063,-0.000727,0.082866,0.095731,-0.012865,0.033577,0.051211,-0.017634
2026-04-24T04:04:40.907Z,1777003480907,1777003480907,1777003479000,1777003480429,0.219079,0.403551,0.387803,0.333488,0.619093,0.150516,0.479819,0.410522,0.382801,77715.24,77732.58,77755.41,0.280000,0.300000,0.700000,0.720000,619093,619,0.300000,-0.080921,-0.071789,-0.009133,0.082801,0.093292,-0.010491,0.033488,0.048725,-0.015237
2026-04-24T04:04:41.207Z,1777003481207,1777003481207,1777003479000,1777003480429,0.219023,0.403528,0.387777,0.333450,0.618793,0.150516,0.479819,0.410522,0.382774,77715.24,77732.58,77755.41,0.280000,0.290000,0.710000,0.720000,618793,619,0.290000,-0.070977,-0.064527,-0.006450,0.092774,0.089847,0.002927,0.043450,0.045230,-0.001781
2026-04-24T04:04:41.760Z,1777003481760,1777003481760,1777003480000,1777003481390,0.211935,0.403542,0.387792,0.332144,0.618240,0.145931,0.479819,0.410522,0.382790,77715.26,77730.70,77755.41,0.280000,0.290000,0.710000,0.720000,618240,618,0.290000,-0.078065,-0.055531,-0.022534,0.092790,0.087768,0.005022,0.042144,0.043300,-0.001156
2026-04-24T04:04:42.593Z,1777003482593,1777003482593,1777003481000,1777003482423,0.203446,0.402992,0.387156,0.329925,0.617407,0.141533,0.479819,0.410522,0.382127,77715.05,77730.70,77755.41,0.280000,0.290000,0.710000,0.720000,617407,617,0.290000,-0.086554,-0.060274,-0.026280,0.092127,0.088264,0.003863,0.039925,0.042523,-0.002598
2026-04-24T04:04:43.300Z,1777003483300,1777003483300,1777003482000,1777003482423,0.193653,0.396975,0.380205,0.320752,0.616700,0.144427,0.479819,0.410522,0.374885,77712.51,77730.70,77755.41,0.280000,0.290000,0.710000,0.720000,616700,617,0.290000,-0.096347,-0.066856,-0.029491,0.084885,0.087699,-0.002814,0.030752,0.040530,-0.009778
2026-04-24T04:04:44.171Z,1777003484171,1777003484171,1777003483000,1777003483396,0.183537,0.395540,0.378549,0.317107,0.615829,0.140407,0.479819,0.410522,0.373160,77711.92,77730.70,77755.41,0.280000,0.290000,0.710000,0.720000,615829,616,0.290000,-0.106463,-0.073088,-0.033375,0.083160,0.087066,-0.003906,0.027107,0.038512,-0.011405
2026-04-24T04:04:45.688Z,1777003485688,1777003485688,1777003484000,1777003485401,0.172517,0.393312,0.375979,0.312314,0.614312,0.137057,0.479819,0.410522,0.370483,77711.02,77730.70,77755.41,0.280000,0.290000,0.710000,0.720000,614312,614,0.290000,-0.117483,-0.079260,-0.038223,0.080483,0.086533,-0.006050,0.022314,0.036608,-0.014293
2026-04-24T04:04:46.628Z,1777003486628,1777003486628,1777003485000,1777003486417,0.166265,0.393783,0.376521,0.311753,0.613372,0.132947,0.479819,0.410522,0.371048,77711.26,77730.70,77755.41,0.280000,0.290000,0.710000,0.720000,613372,613,0.290000,-0.123735,-0.085674,-0.038061,0.081048,0.085843,-0.004795,0.021753,0.034505,-0.012751
2026-04-24T04:04:47.241Z,1777003487241,1777003487241,1777003486000,1777003486417,0.159540,0.394083,0.376867,0.310924,0.612759,0.128924,0.479819,0.410522,0.371408,77711.41,77730.70,77755.41,0.280000,0.290000,0.710000,0.720000,612759,613,0.290000,-0.130460,-0.091526,-0.038934,0.081408,0.085572,-0.004163,0.020924,0.032932,-0.012008
2026-04-24T04:04:48.421Z,1777003488421,1777003488421,1777003486000,1777003488383,0.159307,0.393984,0.376753,0.310757,0.611579,0.128924,0.479819,0.410522,0.371289,77711.41,77730.70,77755.41,0.270000,0.290000,0.710000,0.730000,611579,612,0.290000,-0.130693,-0.097180,-0.033513,0.081289,0.085434,-0.004145,0.020757,0.031543,-0.010787
2026-04-24T04:04:48.430Z,1777003488430,1777003488430,1777003487000,1777003488383,0.157683,0.395828,0.378881,0.312834,0.611570,0.125771,0.479819,0.410522,0.373506,77712.20,77730.70,77755.41,0.270000,0.290000,0.710000,0.730000,611570,612,0.290000,-0.132317,-0.102170,-0.030147,0.083506,0.085277,-0.001771,0.022834,0.030261,-0.007427
2026-04-24T04:04:49.004Z,1777003489004,1777003489004,1777003488000,1777003488383,0.151812,0.396422,0.379566,0.312600,0.610996,0.122035,0.479819,0.410522,0.374219,77712.47,77730.70,77755.41,0.270000,0.290000,0.710000,0.730000,610996,611,0.290000,-0.138188,-0.107309,-0.030878,0.084219,0.085347,-0.001128,0.022600,0.029196,-0.006596
2026-04-24T04:04:49.314Z,1777003489314,1777003489314,1777003488000,1777003488383,0.151751,0.396396,0.379537,0.312556,0.610686,0.122035,0.479819,0.410522,0.374189,77712.47,77730.70,77755.41,0.270000,0.280000,0.720000,0.730000,610686,611,0.280000,-0.128249,-0.114031,-0.014218,0.094189,0.084492,0.009697,0.032556,0.027111,0.005445
2026-04-24T04:04:50.247Z,1777003490247,1777003490247,1777003489000,1777003489420,0.146633,0.397213,0.380479,0.312773,0.609753,0.118508,0.479819,0.410522,0.375170,77712.85,77727.04,77755.41,0.270000,0.280000,0.720000,0.730000,609753,610,0.280000,-0.133367,-0.119049,-0.014318,0.095170,0.084632,0.010539,0.032773,0.026152,0.006621
