iso_time,ts,published_at,fair_value,confidence,sigma,annualized_sigma,fair_value_deribit_iv,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g
2026-04-20T06:32:41.466Z,1776666761466,1776666761466,0.972882,0.738534,0.000027,0.149191,0.750970,74470.36,74470.36,74366.92,0.810000,0.820000,0.180000,0.190000,738534,739,0.820000,0.152882,0.160088,-0.007206
2026-04-20T06:32:42.051Z,1776666762051,1776666762051,0.976347,0.737949,0.000026,0.144665,0.750792,74470.24,74470.24,74366.92,0.810000,0.820000,0.180000,0.190000,737949,738,0.820000,0.156347,0.157357,-0.001010
2026-04-20T06:32:43.061Z,1776666763061,1776666763061,0.974744,0.736939,0.000026,0.144244,0.747130,74468.41,74468.41,74366.92,0.810000,0.820000,0.180000,0.190000,736939,737,0.820000,0.154744,0.154306,0.000438
2026-04-20T06:32:44.101Z,1776666764101,1776666764101,0.978243,0.735899,0.000025,0.139850,0.747308,74468.43,74468.43,74366.92,0.810000,0.820000,0.180000,0.190000,735899,736,0.820000,0.158243,0.154251,0.003992
2026-04-20T06:32:45.144Z,1776666765144,1776666765144,0.981407,0.734856,0.000024,0.135589,0.747463,74468.43,74468.43,74366.92,0.810000,0.820000,0.180000,0.190000,734856,735,0.820000,0.161407,0.156725,0.004682
2026-04-20T06:32:46.116Z,1776666766116,1776666766116,0.984243,0.733884,0.000023,0.131459,0.747595,74468.42,74468.42,74366.92,0.810000,0.820000,0.180000,0.190000,733884,734,0.820000,0.164243,0.158997,0.005247
2026-04-20T06:32:47.131Z,1776666767131,1776666767131,0.981383,0.732869,0.000024,0.133040,0.743384,74466.36,74466.36,74366.92,0.810000,0.820000,0.180000,0.190000,732869,733,0.820000,0.161383,0.160004,0.001379
2026-04-20T06:32:47.987Z,1776666767987,1776666767987,0.981439,0.732013,0.000024,0.133040,0.743507,74466.36,74466.36,74366.92,0.820000,0.830000,0.170000,0.180000,732013,732,0.830000,0.151439,0.159343,-0.007904
2026-04-20T06:32:48.206Z,1776666768206,1776666768206,0.981471,0.731794,0.000023,0.131256,0.740741,74465.04,74465.04,74366.92,0.820000,0.830000,0.170000,0.180000,731794,732,0.830000,0.151471,0.157989,-0.006518
2026-04-20T06:32:49.196Z,1776666769196,1776666769196,0.984035,0.730804,0.000023,0.129257,0.743492,74466.27,74466.27,74366.92,0.820000,0.830000,0.170000,0.180000,730804,731,0.830000,0.154035,0.156514,-0.002479
2026-04-20T06:32:49.261Z,1776666769261,1776666769261,0.984039,0.730739,0.000023,0.129257,0.743502,74466.27,74466.27,74366.92,0.830000,0.840000,0.160000,0.170000,730739,731,0.840000,0.144039,0.152473,-0.008435
2026-04-20T06:32:50.248Z,1776666770248,1776666770248,0.940885,0.729752,0.000034,0.191616,0.760022,74474.12,74474.12,74366.92,0.830000,0.840000,0.160000,0.170000,729752,730,0.840000,0.100885,0.140374,-0.039489
2026-04-20T06:32:51.155Z,1776666771155,1776666771155,0.940999,0.728845,0.000034,0.191616,0.760159,74474.12,74474.12,74366.92,0.840000,0.850000,0.150000,0.160000,728845,729,0.850000,0.090999,0.128286,-0.037287
2026-04-20T06:32:51.274Z,1776666771274,1776666771274,0.946573,0.728726,0.000033,0.185778,0.760177,74474.12,74474.12,74366.92,0.840000,0.850000,0.150000,0.160000,728726,729,0.850000,0.096573,0.117306,-0.020733
2026-04-20T06:32:51.406Z,1776666771406,1776666771406,0.946589,0.728594,0.000033,0.185778,0.760197,74474.12,74474.12,74366.92,0.840000,0.860000,0.140000,0.160000,728594,729,0.860000,0.086589,0.103817,-0.017228
2026-04-20T06:32:51.522Z,1776666771522,1776666771522,0.946603,0.728478,0.000033,0.185778,0.760214,74474.12,74474.12,74366.92,0.850000,0.860000,0.140000,0.150000,728478,728,0.860000,0.086603,0.092330,-0.005727
2026-04-20T06:32:52.876Z,1776666772876,1776666772876,0.950392,0.727124,0.000033,0.186257,0.765656,74476.69,74476.69,74366.92,0.850000,0.860000,0.140000,0.150000,727124,727,0.860000,0.090392,0.090231,0.000161
2026-04-20T06:32:53.682Z,1776666773682,1776666773682,0.949416,0.726318,0.000035,0.193976,0.773482,74480.52,74480.52,74366.92,0.850000,0.860000,0.140000,0.150000,726318,726,0.860000,0.089416,0.089914,-0.000498
2026-04-20T06:32:54.386Z,1776666774386,1776666774386,0.949507,0.725614,0.000036,0.200343,0.780963,74484.26,74484.26,74366.92,0.850000,0.860000,0.140000,0.150000,725614,726,0.860000,0.089507,0.088501,0.001006
2026-04-20T06:32:55.510Z,1776666775510,1776666775510,0.955287,0.724490,0.000035,0.194483,0.782168,74484.79,74484.79,74366.92,0.850000,0.860000,0.140000,0.150000,724490,724,0.860000,0.095287,0.090241,0.005046
2026-04-20T06:32:56.180Z,1776666776180,1776666776180,0.960180,0.723820,0.000034,0.188558,0.782293,74484.79,74484.79,74366.92,0.850000,0.860000,0.140000,0.150000,723820,724,0.860000,0.100180,0.092956,0.007224
2026-04-20T06:32:57.483Z,1776666777483,1776666777483,0.965238,0.722517,0.000033,0.183069,0.783518,74485.32,74485.32,74366.92,0.850000,0.860000,0.140000,0.150000,722517,723,0.860000,0.105238,0.095926,0.009313
2026-04-20T06:32:58.523Z,1776666778523,1776666778523,0.969473,0.721477,0.000032,0.177492,0.783647,74485.30,74485.30,74366.92,0.850000,0.860000,0.140000,0.150000,721477,721,0.860000,0.109473,0.099937,0.009536
2026-04-20T06:32:59.070Z,1776666779070,1776666779070,0.973365,0.720930,0.000031,0.172085,0.783735,74485.30,74485.30,74366.92,0.850000,0.860000,0.140000,0.150000,720930,721,0.860000,0.113365,0.104709,0.008656
2026-04-20T06:32:59.988Z,1776666779988,1776666779988,0.973440,0.720012,0.000031,0.172085,0.783882,74485.30,74485.30,74366.92,0.850000,0.870000,0.130000,0.150000,720012,720,0.870000,0.103440,0.106339,-0.002899
2026-04-20T06:33:00.173Z,1776666780173,1776666780173,0.976989,0.719827,0.000030,0.166843,0.783934,74485.31,74485.31,74366.92,0.850000,0.870000,0.130000,0.150000,719827,720,0.870000,0.106989,0.107701,-0.000712
2026-04-20T06:33:00.476Z,1776666780476,1776666780476,0.977012,0.719524,0.000030,0.166843,0.783982,74485.31,74485.31,74366.92,0.860000,0.870000,0.130000,0.140000,719524,720,0.870000,0.107012,0.108056,-0.001044
2026-04-20T06:33:01.374Z,1776666781374,1776666781374,0.980286,0.718626,0.000029,0.161760,0.784134,74485.31,74485.31,74366.92,0.860000,0.870000,0.130000,0.140000,718626,719,0.870000,0.110286,0.108218,0.002068
2026-04-20T06:33:02.452Z,1776666782452,1776666782452,0.983240,0.717548,0.000028,0.156833,0.784282,74485.30,74485.30,74366.92,0.860000,0.870000,0.130000,0.140000,717548,718,0.870000,0.113240,0.108194,0.005046
2026-04-20T06:33:03.005Z,1776666783005,1776666783005,0.985860,0.716995,0.000027,0.152055,0.784364,74485.30,74485.30,74366.92,0.860000,0.870000,0.130000,0.140000,716995,717,0.870000,0.115860,0.110678,0.005183
2026-04-20T06:33:04.444Z,1776666784444,1776666784444,0.986097,0.715556,0.000027,0.149877,0.781736,74483.83,74483.83,74366.92,0.860000,0.870000,0.130000,0.140000,715556,716,0.870000,0.116097,0.112499,0.003598
2026-04-20T06:33:05.614Z,1776666785614,1776666785614,0.985302,0.714386,0.000027,0.149149,0.778334,74482.01,74482.01,74366.92,0.860000,0.870000,0.130000,0.140000,714386,714,0.870000,0.115302,0.114157,0.001145
2026-04-20T06:33:06.097Z,1776666786097,1776666786097,0.987215,0.713903,0.000026,0.144912,0.777399,74481.50,74481.50,74366.92,0.860000,0.870000,0.130000,0.140000,713903,714,0.870000,0.117215,0.115543,0.001672
2026-04-20T06:33:07.593Z,1776666787593,1776666787593,0.989452,0.712407,0.000025,0.140500,0.777742,74481.56,74481.56,74366.92,0.860000,0.870000,0.130000,0.140000,712407,712,0.870000,0.119452,0.116785,0.002667
2026-04-20T06:33:08.678Z,1776666788678,1776666788678,0.990000,0.711322,0.000024,0.136221,0.777859,74481.53,74481.53,74366.92,0.860000,0.870000,0.130000,0.140000,711322,711,0.870000,0.120000,0.117613,0.002387
2026-04-20T06:33:09.276Z,1776666789276,1776666789276,0.990000,0.710724,0.000024,0.134651,0.780769,74482.95,74482.95,74366.92,0.860000,0.870000,0.130000,0.140000,710724,711,0.870000,0.120000,0.118394,0.001606
2026-04-20T06:33:10.261Z,1776666790261,1776666790261,0.990000,0.709739,0.000023,0.131813,0.782871,74483.93,74483.93,74366.92,0.860000,0.870000,0.130000,0.140000,709739,710,0.870000,0.120000,0.119333,0.000667
2026-04-20T06:33:11.311Z,1776666791311,1776666791311,0.990000,0.708689,0.000023,0.127942,0.783688,74484.26,74484.26,74366.92,0.860000,0.870000,0.130000,0.140000,708689,709,0.870000,0.120000,0.119890,0.000110
2026-04-20T06:33:12.312Z,1776666792312,1776666792312,0.990000,0.707688,0.000023,0.128021,0.780473,74482.55,74482.55,74366.92,0.860000,0.870000,0.130000,0.140000,707688,708,0.870000,0.120000,0.120000,0.000000
2026-04-20T06:33:13.305Z,1776666793305,1776666793305,0.990000,0.706695,0.000022,0.124203,0.780149,74482.31,74482.31,74366.92,0.860000,0.870000,0.130000,0.140000,706695,707,0.870000,0.120000,0.120000,0.000000
